NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"ORLANDO 7.4 WNW, FL US",28.57094955,-81.49594116,10/7/2016,,,matthew
"ORLANDO 4.9 N, FL US",28.57430077,-81.38513947,10/7/2016,,,matthew
"ORLANDO 4.8 NNW, FL US",28.57224846,-81.39583588,10/7/2016,,,matthew
"WINTER GARDEN 6.1 SW, FL US",28.49523926,-81.64984894,10/7/2016,,,matthew
"ORANGE 11.2 NE, FL US",28.587995,-81.106032,10/7/2016,,,matthew
"LISBON, FL US",28.8728,-81.7844,10/7/2016,,,matthew
"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,10/7/2016,10.96,19.9,matthew
"WHITE SPRINGS 7 N, FL US",30.4392,-82.7847,10/7/2016,,,matthew
"WAUCHULA, FL US",27.5477,-81.7994,10/7/2016,,,matthew
"PLANT CITY 6.5 NW, FL US",28.066173,-82.209836,10/7/2016,,,matthew
"CITRUS PARK 1.3 ENE, FL US",28.08232,-82.549328,10/7/2016,,,matthew
"VALRICO 1.1 SE, FL US",27.929363,-82.228964,10/7/2016,,,matthew
"VALRICO 2.2 SE, FL US",27.9125,-82.2261,10/7/2016,,,matthew
"UNION PARK 2.9 SSE, FL US",28.522274,-81.225459,10/7/2016,,,matthew
"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.331895,10/7/2016,,,matthew
"BOCA RATON 1.9 SE, FL US",26.3559685,-80.0822983,10/7/2016,,,matthew
"JUPITER 2.0 SW, FL US",26.901957,-80.124571,10/7/2016,,,matthew
"BOCA RATON 2.7 NE, FL US",26.3984977,-80.0735918,10/7/2016,,,matthew
"TAMPA 5.1 S, FL US",27.885885,-82.489524,10/7/2016,,,matthew
"SUN CITY CENTER 1.0 NE, FL US",27.7305,-82.3384,10/7/2016,,,matthew
"BAHIA HONDA STATE PARK, FL US",24.65953,-81.27448,10/7/2016,,,matthew
"BOYNTON BEACH 1.3 WNW, FL US",26.535709,-80.09982,10/7/2016,,,matthew
"BOYNTON BEACH 6.2 WNW, FL US",26.55375,-80.176418,10/7/2016,,,matthew
"ABERDEEN 1.4 WNW, FL US",26.56134224,-80.16861725,10/7/2016,,,matthew
"BOCA RATON 2.1 ENE, FL US",26.38388,-80.07553,10/7/2016,,,matthew
"DELRAY BEACH 1.6 WSW, FL US",26.44198418,-80.11053467,10/7/2016,,,matthew
"DELRAY BEACH 1.9 SSE, FL US",26.42777443,-80.08089447,10/7/2016,,,matthew
"ASTATULA 1.0 E, FL US",28.71091843,-81.71882629,10/7/2016,,,matthew
"UNION PARK 3.8 ESE, FL US",28.543139,-81.17853,10/7/2016,,,matthew
"ORLANDO 7.2 WNW, FL US",28.572876,-81.491422,10/7/2016,,,matthew
"LADY LAKE 2.0 NNW, FL US",28.954757,-81.93905,10/7/2016,,,matthew
"ORLANDO 12.0 S, FL US",28.3645,-81.4146,10/7/2016,,,matthew
"LEESBURG 9.9 NE, FL US",28.901711,-81.757617,10/7/2016,,,matthew
"HIALEAH, FL US",25.8175,-80.2858,10/7/2016,,,matthew
"FORT PIERCE 8.6 NW, FL US",27.55148888,-80.40325928,10/7/2016,,,matthew
"PERRINE 4 W, FL US",25.5819,-80.4361,10/7/2016,,,matthew
"PORT ST. LUCIE 4.4 NNW, FL US",27.33976364,-80.37633514,10/7/2016,,,matthew
"NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",29.0361,-80.918,10/7/2016,,,matthew
"PERRY, FL US",30.09861,-83.57417,10/7/2016,,,matthew
"ORLANDO 2.9 NNE, FL US",28.544286,-81.356984,10/7/2016,,,matthew
"PALM CITY 4.0 SW, FL US",27.1222,-80.3169,10/7/2016,,,matthew
"DELRAY BEACH 2.3 WSW, FL US",26.446739,-80.125586,10/7/2016,,,matthew
"VERO BEACH 4 SE, FL US",27.6527,-80.403,10/7/2016,,,matthew
"SOUTH BAY 15 S, FL US",26.47,-80.6402,10/7/2016,,,matthew
"SOUTH PASADENA 1.0 NE, FL US",27.763511,-82.73149,10/7/2016,,,matthew
"MIRAMAR 2.1 W, FL US",25.974669,-80.36703,10/7/2016,,,matthew
"PORT ST. LUCIE 4.0 NE, FL US",27.323691,-80.311118,10/7/2016,,,matthew
"GROVELAND 1.7 E, FL US",28.565,-81.824,10/7/2016,,,matthew
"PLANTATION 1.2 SSW, FL US",26.10916,-80.266049,10/7/2016,,,matthew
"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,10/7/2016,,,matthew
"ST. PETERSBURG 2.3 SSE, FL US",27.725489,-82.632544,10/7/2016,,,matthew
"STUART 3.7 SW, FL US",27.133546,-80.207944,10/7/2016,,,matthew
"FORT PIERCE 2.8 SSE, FL US",27.386425,-80.328599,10/7/2016,,,matthew
"PORT ST. LUCIE 2.4 SSW, FL US",27.249422,-80.371835,10/7/2016,,,matthew
"LARGO 2.2 ESE, FL US",27.896416,-82.74798,10/7/2016,,,matthew
"BRONSON 3.0 SE, FL US",29.42081,-82.60151,10/7/2016,,,matthew
"DUNNELLON 10.1 NW, FL US",29.15689,-82.561089,10/7/2016,,,matthew
"SUNRISE 0.6 NE, FL US",26.15722847,-80.29048157,10/7/2016,,,matthew
"CHIEFLAND 8.5 ENE, FL US",29.503061,-82.722588,10/7/2016,,,matthew
"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,10/7/2016,,,matthew
"SOUTH PASADENA 0.6 E, FL US",27.753206,-82.730923,10/7/2016,,,matthew
"CLEARWATER 2.2 S, FL US",27.947971,-82.760507,10/7/2016,,,matthew
"LADY LAKE 2.5 SSW, FL US",28.892491,-81.9404069,10/7/2016,,,matthew
"CLERMONT 0.4 SW, FL US",28.547209,-81.762786,10/7/2016,,,matthew
"JENSEN BEACH 2.2 NW, FL US",27.2541,-80.260388,10/7/2016,,,matthew
"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,10/7/2016,,,matthew
"ST. PETERSBURG 2.3 SSW, FL US",27.7286,-82.6592,10/7/2016,,,matthew
"PALM CITY 3.1 NW, FL US",27.19760513,-80.29985046,10/7/2016,,,matthew
"LIVE OAK 10.0 W, FL US",30.30671,-83.15325,10/7/2016,,,matthew
"CENTRAL FLORIDA, FL US",29.105,-81.63,10/7/2016,,,matthew
"LIVE OAK 9.1 NW, FL US",30.393184,-83.08574,10/7/2016,,,matthew
"OKEECHOBEE 23.7 NNW, FL US",27.53928,-81.02023,10/7/2016,,,matthew
"LIVE OAK 0.4 NE, FL US",30.298514,-82.981809,10/7/2016,,,matthew
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,10/7/2016,,,matthew
"INDIANTOWN 0.4 SW, FL US",27.03258133,-80.47323608,10/7/2016,,,matthew
"OKEECHOBEE 18.0 NNW, FL US",27.4681,-80.97531,10/7/2016,,,matthew
"NEWBERRY 4.0 WNW, FL US",29.676548,-82.668717,10/7/2016,,,matthew
"OKEECHOBEE 27.1 NNW, FL US",27.58467,-81.04556,10/7/2016,,,matthew
"FLAMINGO RANGER STATION, FL US",25.1422,-80.9144,10/7/2016,,,matthew
"TRENTON 4.0 NW, FL US",29.656267,-82.862753,10/7/2016,,,matthew
"ST MARKS NWR, FL US",30.19222,-84.21167,10/7/2016,,,matthew
"TAMPA 10.2 NNW, FL US",28.0765,-82.5482,10/7/2016,,,matthew
"RIVERVIEW 4.4 SSW, FL US",27.810165,-82.339151,10/7/2016,,,matthew
"LAKEWOOD PARK 0.5 SW, FL US",27.531807,-80.395191,10/7/2016,,,matthew
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,10/7/2016,,,matthew
"RIVERVIEW 4.8 SSW, FL US",27.80473,-82.34099,10/7/2016,,,matthew
"MADISON 8.3 NNE, FL US",30.584345,-83.377467,10/7/2016,,,matthew
"CROSS CITY 4.7 E, FL US",29.644008,-83.047261,10/7/2016,,,matthew
"OVIEDO 1.6 SE, FL US",28.638666,-81.165168,10/7/2016,,,matthew
"KISSIMMEE 9.3 SSW, FL US",28.190809,-81.494256,10/7/2016,,,matthew
"TAMPA 6.5 NNE, FL US",28.03011,-82.40623,10/7/2016,,,matthew
"PLANT CITY, FL US",28.02084,-82.13855,10/7/2016,,,matthew
"LUTZ 1.3 SSE, FL US",28.122804,-82.45308,10/7/2016,,,matthew
"LUTZ 2.1 NE, FL US",28.162474,-82.440416,10/7/2016,,,matthew
"APALACHICOLA 0.8 WNW, FL US",29.731,-85.007,10/7/2016,,,matthew
"EASTPOINT 1.4 NW, FL US",29.7627449,-84.88659668,10/7/2016,,,matthew
"ST. GEORGE ISLAND 2.2 ENE, FL US",29.658948,-84.880928,10/7/2016,,,matthew
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,10/7/2016,,,matthew
"SANFORD 1.9 WNW, FL US",28.79711533,-81.30506134,10/7/2016,,,matthew
"MADISON, FL US",30.4653,-83.4021,10/7/2016,,,matthew
"OVIEDO 4.0 W, FL US",28.65935,-81.247411,10/7/2016,,,matthew
"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,10/7/2016,,,matthew
"CACHE FLORIDA, FL US",25.3903,-80.6803,10/7/2016,,,matthew
"TAMPA 4.4 SSW, FL US",27.903452,-82.516038,10/7/2016,,,matthew
"NEW HOPE, FL US",30.9538,-85.883,10/7/2016,,,matthew
"LUTZ 2.0 E, FL US",28.135757,-82.430417,10/7/2016,,,matthew
"HAVANA 4.2 SW, FL US",30.582286,-84.467118,10/7/2016,,,matthew
"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,10/7/2016,,,matthew
"QUINCY 7.5 SSW, FL US",30.481636,-84.618846,10/7/2016,,,matthew
"CHULUOTA 0.9 N, FL US",28.651958,-81.120867,10/7/2016,,,matthew
"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.499722,10/7/2016,,,matthew
"JASPER, FL US",30.5228,-82.9447,10/7/2016,,,matthew
"APOLLO BEACH 3.0 ENE, FL US",27.784776,-82.361073,10/7/2016,,,matthew
"BRANDON 2.7 N, FL US",27.969046,-82.292656,10/7/2016,,,matthew
"RUSKIN 1.8 ESE, FL US",27.705656,-82.400519,10/7/2016,,,matthew
"QUINCY 3 SSW, FL US",30.54972,-84.58361,10/7/2016,,,matthew
"GREATER NORTHDALE 0.4 ENE, FL US",28.107081,-82.513162,10/7/2016,,,matthew
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,10/7/2016,,,matthew
"LUTZ 2.2 SSE, FL US",28.11046,-82.446,10/7/2016,,,matthew
"ALFORD 0.6 SSE, FL US",30.6871579,-85.3929456,10/7/2016,,,matthew
"MARIANNA 3.9 E, FL US",30.773695,-85.174727,10/7/2016,,,matthew
"CHIEFLAND 2.4 WSW, FL US",29.46402223,-82.89752784,10/7/2016,,,matthew
"TAMPA 5.0 NNE, FL US",28.0126,-82.4155,10/7/2016,,,matthew
"STARKE, FL US",29.9381,-82.1163,10/7/2016,,,matthew
"FORT PIERCE, FL US",27.4419,-80.3508,10/7/2016,,,matthew
"FORT PIERCE ARC, FL US",27.4272,-80.4053,10/7/2016,,,matthew
"TALLAHASSEE 8.1 NE, FL US",30.546997,-84.195006,10/7/2016,,,matthew
"JACKSONVILLE 11.4 ESE, FL US",30.314391,-81.467561,10/7/2016,,,matthew
"JACKSONVILLE 10.0 WSW, FL US",30.30437,-81.82263,10/7/2016,,,matthew
"JACKSONVILLE 11.9 N, FL US",30.5042291,-81.6203865,10/7/2016,,,matthew
"BLOXHAM FLORIDA, FL US",30.5872,-84.9886,10/7/2016,,,matthew
"PANAMA CITY BEACH 0.3 SW, FL US",30.206798,-85.855352,10/7/2016,,,matthew
"JACKSONVILLE 10.3 SW, FL US",30.235,-81.78694444,10/7/2016,,,matthew
"CANAL POINT USDA, FL US",26.8639,-80.6256,10/7/2016,,,matthew
"JACKSONVILLE 12.0 SSE, FL US",30.17049,-81.581833,10/7/2016,,,matthew
"LYNN HAVEN 1.6 SSE, FL US",30.2209,-85.64312,10/7/2016,,,matthew
"SEMINOLE 3.2 WNW, FL US",27.8622,-82.8329,10/7/2016,,,matthew
"OCHOPEE FLORIDA, FL US",25.9167,-81.2833,10/7/2016,,,matthew
"BUCKINGHAM 1.7 SE, FL US",26.658553,-81.713763,10/7/2016,,,matthew
"ST. PETERSBURG 4.5 NW, FL US",27.80193,-82.69669,10/7/2016,,,matthew
"PANAMA CITY BEACH 5.9 WNW, FL US",30.2535,-85.93693,10/7/2016,,,matthew
"MELBOURNE BEACH A1A, FL US",28.0547,-80.5512,10/7/2016,,,matthew
"PANAMA CITY BEACH 1.2 ESE, FL US",30.20175743,-85.83447266,10/7/2016,,,matthew
"SANDERSON 4.9 NNW, FL US",30.321161,-82.275681,10/7/2016,,,matthew
"MACCLENNY 2.5 S, FL US",30.244688,-82.122433,10/7/2016,,,matthew
"MACCLENNY 4.9 SSW, FL US",30.216118,-82.160629,10/7/2016,,,matthew
"GLEN ST. MARY 1.7 N, FL US",30.298508,-82.16236,10/7/2016,,,matthew
"GLEN ST. MARY 4.4 SW, FL US",30.237,-82.2189,10/7/2016,,,matthew
"CAPTIVA 1.2 SSW, FL US",26.504429,-82.188605,10/7/2016,,,matthew
"NORTH FORT MYERS 3.8 NE, FL US",26.748534,-81.854842,10/7/2016,,,matthew
"JACKSONVILLE 3.8 ESE, FL US",30.315674,-81.598511,10/7/2016,,,matthew
"MELBOURNE WEATHER FORECAST OFFICE, FL US",28.1136,-80.654,10/7/2016,,,matthew
"LARGO 0.7 W, FL US",27.90879115,-82.7923914,10/7/2016,,,matthew
"OASIS FLORIDA, FL US",25.85,-81.03,10/7/2016,,,matthew
"ST. PETERSBURG 4.6 N, FL US",27.82391167,-82.63576508,10/7/2016,,,matthew
"TARPON SPRINGS 5.6 E, FL US",28.14171667,-82.66491667,10/7/2016,,,matthew
"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,10/7/2016,,,matthew
"DOWLING PARK 1 W, FL US",30.2497,-83.2594,10/7/2016,,,matthew
"PENSACOLA 7 NNE, FL US",30.5301,-87.19847,10/7/2016,,,matthew
"MIAMI NWSFO, FL US",25.7553,-80.3836,10/7/2016,,,matthew
"ST. PETERSBURG 2.4 N, FL US",27.792788,-82.637093,10/7/2016,,,matthew
"DUNEDIN 3.0 SE, FL US",28.011696,-82.776146,10/7/2016,,,matthew
"ST. PETERSBURG 4.0 N, FL US",27.81641197,-82.64326477,10/7/2016,,,matthew
"PALM BAY, FL US",27.91527,-80.64573,10/7/2016,,,matthew
"PALM BEACH GARDENS, FL US",26.8261,-80.1488,10/7/2016,,,matthew
"SAINT LEO, FL US",28.3378,-82.26,10/7/2016,,,matthew
"JACKSONVILLE 5.9 SW, FL US",30.276483,-81.730413,10/7/2016,,,matthew
"TITUSVILLE, FL US",28.6243,-80.817,10/7/2016,,,matthew
"ST AUGUSTINE LIGHTHOUSE, FL US",29.8858,-81.2883,10/7/2016,,,matthew
"DUNEDIN 2.8 ESE, FL US",28.034694,-82.764528,10/7/2016,,,matthew
"ST. PETERSBURG 2.4 NW, FL US",27.78407,-82.66891,10/7/2016,,,matthew
"GULFPORT 0.9 NNW, FL US",27.758823,-82.71644,10/7/2016,,,matthew
"ST. PETERSBURG 3.2 NNW, FL US",27.803252,-82.65457,10/7/2016,,,matthew
"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10/7/2016,,,matthew
"ISLAMORADA, FL US",24.9177,-80.6364,10/7/2016,,,matthew
"BARTOW 7.8 SE, FL US",27.828452,-81.743273,10/7/2016,,,matthew
"LAKE WALES 4.6 NW, FL US",27.96,-81.66,10/7/2016,,,matthew
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,10/7/2016,27.51,52.1,matthew
"LAKELAND 8.7 SW, FL US",27.952372,-82.042413,10/7/2016,,,matthew
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,10/7/2016,16.33,27.1,matthew
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,10/7/2016,10.74,21.9,matthew
"FROSTPROOF 4.6 SW, FL US",27.70274,-81.58903,10/7/2016,,,matthew
"LAKELAND 6.9 SW, FL US",27.960836,-81.995608,10/7/2016,,,matthew
"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,10/7/2016,,,matthew
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,10/7/2016,11.86,23.0,matthew
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,10/7/2016,25.72,53.0,matthew
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,10/7/2016,10.29,17.0,matthew
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,10/7/2016,15.21,23.9,matthew
"OLUSTEE FLORIDA, FL US",30.2,-82.4,10/7/2016,,,matthew
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,10/7/2016,,,matthew
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,10/7/2016,19.69,31.1,matthew
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,10/7/2016,24.83,55.0,matthew
"SUMATRA FLORIDA, FL US",30.0175,-84.9842,10/7/2016,,,matthew
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,10/7/2016,16.78,25.1,matthew
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,10/7/2016,24.83,40.9,matthew
"LAKE WALES 5.8 NNE, FL US",27.973,-81.539,10/7/2016,,,matthew
"AUBURNDALE 1.1 W, FL US",28.071828,-81.815935,10/7/2016,,,matthew
"PALM COAST 5.9 S, FL US",29.486515,-81.225692,10/7/2016,,,matthew
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,10/7/2016,,,matthew
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,10/7/2016,15.66,25.1,matthew
"WHITING FIELD NAS, FL US",30.71667,-87.01667,10/7/2016,8.5,19.9,matthew
"CLERMONT 9 S, FL US",28.4558,-81.7234,10/7/2016,,,matthew
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,10/7/2016,21.25,31.1,matthew
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,10/7/2016,19.69,30.0,matthew
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,10/7/2016,19.24,33.1,matthew
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,10/7/2016,26.17,46.1,matthew
"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,10/7/2016,,,matthew
"BOWLING GREEN 0.6 W, FL US",27.636864,-81.833733,10/7/2016,,,matthew
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,10/7/2016,33.33,53.0,matthew
"PALM COAST 2.1 NNE, FL US",29.59963,-81.20458,10/7/2016,,,matthew
"LAKELAND 4.0 S, FL US",27.984767,-81.971033,10/7/2016,,,matthew
"HAINES CITY 6.0 ESE, FL US",28.0627,-81.54513889,10/7/2016,,,matthew
"KEY LARGO 6.2 NE, FL US",25.16916656,-80.37163544,10/7/2016,,,matthew
"KEY WEST 0.5 SW, FL US",24.557245,-81.78091,10/7/2016,,,matthew
"MARATHON 6.8 ENE, FL US",24.74355,-80.9788,10/7/2016,,,matthew
"KEY WEST 1.0 SSW, FL US",24.550659,-81.783608,10/7/2016,,,matthew
"FERNANDINA BEACH 6.3 SW, FL US",30.597876,-81.528411,10/7/2016,,,matthew
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,10/7/2016,,,matthew
"KEY LARGO 0.9 SE, FL US",25.09546661,-80.43177795,10/7/2016,,,matthew
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,10/7/2016,13.42,25.9,matthew
"JACKSONVILLE 9.6 SE, FL US",30.227373,-81.55649,10/7/2016,,,matthew
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,10/7/2016,20.58,31.1,matthew
"LAKE CITY 2 E, FL US",30.1852,-82.5941,10/7/2016,,,matthew
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,10/7/2016,18.12,29.1,matthew
"KEY WEST 1.3 ENE, FL US",24.5695,-81.7559,10/7/2016,,,matthew
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,10/7/2016,13.2,25.9,matthew
"ISLAMORADA 7.8 SW, FL US",24.851492,-80.735242,10/7/2016,,,matthew
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,10/7/2016,15.66,25.9,matthew
"LAKELAND LINDER REGIONAL AIRPORT, FL US",28.0,-82.05,10/7/2016,17.45,21.9,matthew
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,10/7/2016,15.66,28.0,matthew
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,10/7/2016,16.55,29.1,matthew
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,10/7/2016,12.75,23.0,matthew
"LAKELAND HIGHLANDS 0.3 SE, FL US",27.957,-81.946,10/7/2016,,,matthew
"EAGLE LAKE 2.0 WNW, FL US",27.98551,-81.79022,10/7/2016,,,matthew
"JACKSONVILLE 4.2 NE, FL US",30.375792,-81.604721,10/7/2016,,,matthew
"KEY WEST NAS, FL US",24.58333,-81.68333,10/7/2016,11.86,18.1,matthew
"AVON PARK 2 W, FL US",27.5947,-81.5266,10/7/2016,,,matthew
"DUNDEE 0.3 NW, FL US",28.023653,-81.62384,10/7/2016,,,matthew
"JACKSONVILLE 7.8 SW, FL US",30.25855,-81.754783,10/7/2016,,,matthew
"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,10/7/2016,,,matthew
"VENICE, FL US",27.1006,-82.4364,10/7/2016,,,matthew
"JACKSONVILLE 4.2 ESE, FL US",30.30164909,-81.59905243,10/7/2016,,,matthew
"FRUIT COVE 4.0 NE, FL US",30.13694191,-81.56678009,10/7/2016,,,matthew
"POLK CITY 1.1 S, FL US",28.16686,-81.82188,10/7/2016,,,matthew
"JACKSONVILLE 6.7 WSW, FL US",30.303307,-81.76355,10/7/2016,,,matthew
"AUBURNDALE 3.0 SSW, FL US",28.031433,-81.819833,10/7/2016,,,matthew
"HASTINGS 4 NE, FL US",29.7652,-81.4697,10/7/2016,,,matthew
"EDGEWATER 1.4 N, FL US",28.987335,-80.908189,10/8/2016,,,matthew
"PONCE INLET 0.5 S, FL US",29.092674,-80.931913,10/8/2016,,,matthew
"CRYSTAL RIVER 4.7 ESE, FL US",28.870996,-82.527257,10/8/2016,,,matthew
"DE BARY 2.5 W, FL US",28.886192,-81.353375,10/8/2016,,,matthew
"NICEVILLE 2.3 SE, FL US",30.504883,-86.45918,10/8/2016,,,matthew
"FORT LAUDERDALE 0.2 WNW, FL US",26.14421463,-80.14285278,10/8/2016,,,matthew
"EDGEWATER 2.4 N, FL US",29.001931,-80.909753,10/8/2016,,,matthew
"MELBOURNE 7.5 NNW, FL US",28.215782,-80.684131,10/8/2016,,,matthew
"MERRITT ISLAND 3.6 N, FL US",28.36228095,-80.66576645,10/8/2016,,,matthew
"MELBOURNE 4.1 S, FL US",28.05618,-80.62987,10/8/2016,,,matthew
"MIMS 1.6 SW, FL US",28.668625,-80.865034,10/8/2016,,,matthew
"ROCKLEDGE 1.8 NNE, FL US",28.3452,-80.7217,10/8/2016,,,matthew
"MERRIT ISLAND 9.1 N, FL US",28.479253,-80.709267,10/8/2016,,,matthew
"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",30.34869,-85.78835,10/8/2016,10.51,21.0,matthew
"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,10/8/2016,12.75,23.0,matthew
"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.39333,-86.46738,10/8/2016,12.75,17.0,matthew
"SILVER SPRINGS SHORES 8.1 N, FL US",29.218518,-81.9806695,10/8/2016,,,matthew
"BRADENTON 11.0 E, FL US",27.504967,-82.400487,10/8/2016,,,matthew
"OCKLAWAHA 4.9 NE, FL US",29.136486,-81.839062,10/8/2016,,,matthew
"WHITE SPRINGS 1.0 SSE, FL US",30.3178,-82.7543,10/8/2016,,,matthew
"CRESCENT CITY 2.0 N, FL US",29.466098,-81.520957,10/8/2016,,,matthew
"JENNINGS 6.7 S, FL US",30.5050684,-83.099946,10/8/2016,,,matthew
"NICEVILLE 12.7 NE, FL US",30.668899,-86.34444,10/8/2016,,,matthew
"LADY LAKE 4.3 SSW, FL US",28.869917,-81.954389,10/8/2016,,,matthew
"THE VILLAGES 3.5 WSW, FL US",28.93096,-82.006,10/8/2016,,,matthew
"PUNTA GORDA 1.4 NNW, FL US",26.916,-82.068,10/8/2016,,,matthew
"VERO BEACH 5.3 W, FL US",27.640879,-80.480391,10/8/2016,,,matthew
"GREEN COVE SPRINGS 6.8 SSE, FL US",29.901897,-81.627703,10/8/2016,,,matthew
"SPRING HILL 3.3 SE, FL US",28.44753,-82.52357,10/8/2016,,,matthew
"UNION PARK 3.8 ENE, FL US",28.581436,-81.175799,10/8/2016,,,matthew
"CRESTVIEW FAA AP, FL US",30.77715,-86.51938,10/8/2016,8.95,18.1,matthew
"INDIANTOWN 8.6 SW, FL US",26.9433,-80.562,10/8/2016,,,matthew
"ST. AUGUSTINE 3.4 NW, FL US",29.9269,-81.3517,10/8/2016,,,matthew
"PENSACOLA REGIONAL AIRPORT, FL US",30.47612,-87.18575,10/8/2016,14.09,21.9,matthew
"UNION PARK 1.1 E, FL US",28.562445,-81.218461,10/8/2016,,,matthew
"MAYPORT PILOT STATION, FL US",30.4,-81.41667,10/8/2016,11.86,25.1,matthew
"WEST PALM BEACH 6.0 WNW, FL US",26.780269,-80.216571,10/8/2016,,,matthew
"BUENA VENTURA LAKES 11.0 E, FL US",28.36613274,-81.17551422,10/8/2016,,,matthew
"FORT PIERCE 5.1 SSW, FL US",27.370372,-80.342765,10/8/2016,,,matthew
"CRESCENT CITY, FL US",29.425,-81.5161,10/8/2016,,,matthew
"PALM BEACH SHORES 1.4 N, FL US",26.79701,-80.034979,10/8/2016,,,matthew
"FORT PIERCE 3.4 NNE, FL US",27.487398,-80.303462,10/8/2016,,,matthew
"TRADITION 5.6 W, FL US",27.268118,-80.445381,10/8/2016,,,matthew
"BRONSON 4.4 SE, FL US",29.39628,-82.59597,10/8/2016,,,matthew
"STUART 1.0 ESE, FL US",27.188296,-80.227921,10/8/2016,,,matthew
"STUART 6.9 SSW, FL US",27.0999,-80.278854,10/8/2016,,,matthew
"TRENTON 8.0 ENE, FL US",29.67172,-82.7014,10/8/2016,,,matthew
"POINCIANA PLACE 0.5 ENE, FL US",28.161417,-81.477557,10/8/2016,,,matthew
"QUINCY 6.0 SW, FL US",30.524685,-84.658601,10/8/2016,,,matthew
"JACKSONVILLE 4.8 SW, FL US",30.294763,-81.723677,10/8/2016,,,matthew
"JACKSONVILLE 7.3 SW, FL US",30.260754,-81.744432,10/8/2016,,,matthew
"DAYTONA BEACH, FL US",29.1966,-81.0084,10/8/2016,,,matthew
"GLEN ST MARY 1 W, FL US",30.2717,-82.1856,10/8/2016,,,matthew
"USHER TOWER, FL US",29.40807,-82.8188,10/8/2016,,,matthew
"PALM COAST 0.6 ESE, FL US",29.56626,-81.20536,10/8/2016,,,matthew
"JACKSONVILLE 8.9 ENE, FL US",30.3848,-81.521,10/8/2016,,,matthew
"JACKSONVILLE 14.0 NE, FL US",30.4717,-81.4855,10/8/2016,,,matthew
"BELL 4 NW, FL US",29.79556,-82.91778,10/8/2016,,,matthew
