,RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31
0,9,0,California,State,CA,262515.0,262347.0,262147.0,261866.0,261629.0,261550.0,261519.0,261668.0,261888.0,262478.0,263183.0,264169.0,265109.0,266016.0,267117.0,268319.0,269902.0,271465.0,273338.0,275214.0,277324.0,279123.0,281124.0,283150.0,285428.0,287988.0,290512.0,293197.0,295701.0,298287.0,300765.0,303457.0,306259.0,309039.0,311555.0,313708.0,316149.0,318693.0,321396.0,323838.0,326287.0,329134.0,332045.0,334714.0,337066.0,340019.0,343458.0,347337.0,351076.0,354692.0,358338.0,362299.0,366593.0,371142.0,375729.0,380514.0,385352.0,390015.0,394758.0,399541.0,404156.0,408758.0,413375.0,418061.0,422082.0,425262.0,427914.0,430516.0,433331.0,436134.0,438708.0,441225.0,443835.0,446908.0,450231.0,453902.0,457976.0,462868.0,468571.0,474358.0,479916.0,485546.0,491681.0,498029.0,503981.0,509409.0,514624.0,519860.0,525169.0,529763.0,535035.0,541199.0,548728.0,556141.0,564099.0,571639.0,580713.0,590353.0,600793.0,611314.0,622990.0,636495.0,649247.0,660917.0,671318.0,682108.0,692195.0,702965.0,712729.0,723102.0,733569.0,744420.0,754096.0,762087.0,770742.0,779633.0,789200.0,797760.0,804570.0,810672.0,815651.0,819883.0,823214.0,825802.0,828734.0,830461.0,830622.0,829711.0,827636.0,825412.0,823566.0,821603.0,820056.0,817670.0,814742.0,811029.0,805495.0,799587.0,792628.0,785779.0,777630.0,768528.0,759597.0,749526.0,738967.0,725545.0,711100.0,696005.0,681578.0,668281.0,655319.0,643298.0,632240.0,621908.0,609474.0,597454.0,586233.0,580255.0,574529.0,569609.0,565118.0,562550.0,561584.0,560465.0,559668.0,560111.0,563521.0,567377.0,570460.0,570560.0,572310.0,574274.0,576867.0,575922.0,573741.0,571496.0,569944.0,567662.0,564075.0,561029.0,558611.0,556534.0,553478.0,550294.0,545848.0,543304.0,541512.0,539883.0,537639.0,535066.0,534190.0,532555.0,531452.0,530652.0,531265.0,532944.0,535980.0,539498.0,543405.0,548185.0,553745.0,560412.0,566497.0,574257.0,582200.0,591396.0,601594.0,612685.0,624234.0,635617.0,646862.0,657374.0,666510.0,674315.0,681488.0,688259.0,695075.0,700877.0,703322.0,703976.0,703749.0,704485.0,706174.0,706985.0,708800.0,710737.0,714538.0,716934.0,719162.0,721985.0,727065.0,731407.0,735580.0,738311.0,740859.0,744174.0,748240.0,752604.0,755688.0,760257.0,764402.0,767492.0,768943.0,771875.0,775049.0,778498.0,781395.0,785248.0,788217.0,791616.0,794544.0,797173.0,800105.0,803427.0,807595.0,811348.0,815565.0,820330.0,823821.0,827022.0,830984.0,836058.0,842152.0,848510.0,855331.0,862004.0,867498.0,871258.0,873975.0,876491.0,878772.0,880378.0,880887.0,881753.0,882480.0,881774.0,880405.0,878252.0,877176.0,877340.0,877882.0,878628.0,880389.0,882726.0,885891.0,888409.0,890992.0,894925.0,899516.0,905217.0,911100.0
1,54,1,Texas,State,TX,232679.0,232574.0,232547.0,232580.0,232670.0,232752.0,232711.0,232800.0,233050.0,233561.0,234092.0,234576.0,234696.0,234844.0,234944.0,235287.0,235548.0,235796.0,236211.0,236679.0,237138.0,237375.0,237716.0,238241.0,239312.0,240248.0,241097.0,241294.0,241668.0,242219.0,242852.0,243271.0,243546.0,243705.0,243699.0,243613.0,243681.0,244446.0,245712.0,247324.0,248802.0,250137.0,251539.0,252730.0,253751.0,254851.0,256174.0,257492.0,258510.0,259140.0,259481.0,259804.0,259738.0,259762.0,259584.0,259949.0,260282.0,260603.0,260912.0,261369.0,261690.0,261562.0,261048.0,260583.0,260583.0,260550.0,260662.0,260477.0,260653.0,260817.0,261014.0,261021.0,261062.0,261355.0,261928.0,262655.0,263400.0,264294.0,265115.0,266041.0,266763.0,267465.0,268057.0,268738.0,269251.0,269390.0,269235.0,269096.0,269129.0,269416.0,269692.0,270018.0,270233.0,270702.0,271333.0,272030.0,273148.0,275183.0,278092.0,280719.0,282706.0,283898.0,285244.0,286595.0,288279.0,289854.0,291193.0,292601.0,294262.0,295669.0,296520.0,297113.0,297881.0,299098.0,300274.0,301322.0,302137.0,302625.0,303475.0,304126.0,305061.0,305994.0,307114.0,308206.0,309459.0,310600.0,311781.0,312996.0,314342.0,315995.0,317247.0,318450.0,319068.0,319326.0,319426.0,319817.0,320370.0,321099.0,321473.0,322246.0,322890.0,323567.0,323943.0,324373.0,323634.0,322592.0,321152.0,320484.0,319705.0,318968.0,318458.0,317670.0,316721.0,315593.0,314298.0,312939.0,312463.0,312610.0,312975.0,312564.0,312124.0,311691.0,311589.0,311277.0,311109.0,310769.0,311415.0,311972.0,312294.0,312192.0,312201.0,312576.0,312728.0,312578.0,311581.0,310594.0,309563.0,308932.0,307924.0,307265.0,306692.0,305975.0,305045.0,303997.0,303331.0,302919.0,303202.0,303611.0,304179.0,304531.0,304592.0,304455.0,304619.0,305503.0,306727.0,307952.0,309081.0,310036.0,310887.0,311611.0,312326.0,313048.0,314276.0,315807.0,317680.0,319294.0,321264.0,323341.0,325582.0,327813.0,330094.0,332515.0,335036.0,337706.0,340332.0,342653.0,344533.0,346480.0,348058.0,349699.0,351164.0,353105.0,355212.0,357663.0,360025.0,362309.0,364454.0,366605.0,368992.0,371337.0,373916.0,376208.0,378457.0,380543.0,382393.0,383935.0,385295.0,386749.0,388013.0,389552.0,391106.0,392637.0,393855.0,395035.0,396452.0,397586.0,398857.0,399860.0,400902.0,401867.0,403263.0,404700.0,405962.0,407130.0,408041.0,409052.0,409896.0,410973.0,411747.0,412453.0,413358.0,414421.0,415451.0,416222.0,416672.0,417336.0,418458.0,419734.0,420582.0,421099.0,421545.0,422307.0,422770.0,423491.0,423981.0,424932.0,425923.0,426743.0,426634.0,426323.0,426298.0,426767.0,427373.0,427820.0,428399.0,428726.0,429171.0,429395.0,429805.0,430295.0,431367.0
2,43,2,New York,State,NY,204713.0,204163.0,203767.0,203106.0,202731.0,202494.0,202308.0,202124.0,201993.0,201969.0,201980.0,202070.0,202461.0,203357.0,204374.0,205130.0,205560.0,205988.0,206456.0,206997.0,207548.0,208120.0,209017.0,210085.0,211193.0,211692.0,212100.0,212450.0,213109.0,213769.0,214473.0,215557.0,216914.0,218460.0,219657.0,220687.0,221142.0,221942.0,222826.0,224503.0,226280.0,228349.0,230879.0,233024.0,234993.0,236609.0,238390.0,240230.0,242353.0,244987.0,247863.0,250571.0,253000.0,255200.0,257032.0,258812.0,260636.0,262676.0,264852.0,267177.0,269518.0,271667.0,273792.0,275898.0,278177.0,280474.0,282795.0,285089.0,287401.0,289986.0,292763.0,295453.0,298184.0,300720.0,303054.0,305422.0,307844.0,310514.0,313350.0,316668.0,320122.0,323359.0,326490.0,329933.0,333382.0,337010.0,340954.0,344868.0,348639.0,352234.0,355659.0,358824.0,361911.0,365118.0,368442.0,371553.0,375008.0,378237.0,381306.0,384218.0,387446.0,391002.0,394877.0,398967.0,403190.0,407339.0,411382.0,415211.0,418929.0,422887.0,426943.0,431288.0,435535.0,439435.0,443353.0,447274.0,451632.0,455811.0,459642.0,463626.0,467315.0,470867.0,473612.0,476211.0,478407.0,480829.0,482652.0,484091.0,484654.0,485017.0,485255.0,485332.0,485169.0,484853.0,485127.0,484742.0,484935.0,484542.0,484647.0,484371.0,483941.0,483910.0,483860.0,483443.0,482898.0,481834.0,480416.0,479005.0,476769.0,474797.0,472139.0,469992.0,467615.0,464847.0,461720.0,458761.0,455752.0,452978.0,450235.0,447591.0,445319.0,442750.0,440487.0,438217.0,436657.0,435510.0,434998.0,434634.0,434218.0,433965.0,433634.0,433844.0,433748.0,434018.0,434008.0,433497.0,432558.0,431039.0,429538.0,427915.0,426884.0,425963.0,425343.0,423958.0,422517.0,420672.0,419270.0,418291.0,417434.0,416983.0,416163.0,415495.0,414591.0,413424.0,412245.0,411408.0,411169.0,411398.0,411681.0,412136.0,412617.0,412811.0,413231.0,413716.0,414374.0,415531.0,416711.0,418277.0,419662.0,420970.0,422258.0,423322.0,424575.0,426161.0,427891.0,429515.0,430875.0,431984.0,433139.0,434101.0,435071.0,436026.0,436786.0,437632.0,438368.0,439320.0,440128.0,441306.0,442676.0,444072.0,445166.0,446056.0,446816.0,447870.0,449276.0,450711.0,452077.0,453015.0,454027.0,454522.0,455172.0,456168.0,457792.0,459567.0,461220.0,462284.0,463199.0,464227.0,465491.0,467035.0,468734.0,471017.0,472952.0,474413.0,475406.0,476947.0,479341.0,482381.0,485196.0,487613.0,489802.0,491952.0,494112.0,496006.0,498190.0,500477.0,502803.0,504687.0,506476.0,508229.0,510285.0,512359.0,514603.0,516815.0,518780.0,520078.0,520971.0,521554.0,522623.0,523700.0,524574.0,525107.0,525519.0,526093.0,526598.0,527080.0,527676.0,528756.0,530018.0,531503.0,532637.0
3,14,3,Florida,State,FL,213181.0,213236.0,213350.0,213504.0,213667.0,213955.0,214250.0,214536.0,214604.0,214729.0,214857.0,215124.0,215583.0,216172.0,216743.0,217244.0,217733.0,218180.0,218645.0,219099.0,219687.0,220167.0,220831.0,221440.0,222160.0,222660.0,223123.0,223532.0,224037.0,224231.0,224455.0,224909.0,226001.0,227323.0,228338.0,229183.0,229340.0,229739.0,230134.0,231154.0,232310.0,234116.0,236070.0,237851.0,238944.0,239847.0,241040.0,242396.0,244250.0,246072.0,248124.0,249867.0,251520.0,252921.0,254352.0,255746.0,257444.0,259282.0,261211.0,263182.0,265130.0,267310.0,269522.0,271844.0,274062.0,276359.0,278638.0,281135.0,283704.0,286338.0,288946.0,291426.0,293865.0,296074.0,298238.0,300400.0,302736.0,305150.0,307684.0,310299.0,312874.0,315424.0,317927.0,320798.0,323875.0,327154.0,330429.0,333620.0,336701.0,339487.0,342170.0,344757.0,347603.0,350859.0,354558.0,358262.0,362120.0,365955.0,369823.0,373609.0,377892.0,382695.0,387815.0,393531.0,399654.0,406093.0,412306.0,418792.0,425401.0,432520.0,440041.0,447991.0,456370.0,465538.0,476028.0,486589.0,496774.0,505814.0,514692.0,523146.0,531567.0,538884.0,546109.0,553435.0,560115.0,565466.0,568509.0,570296.0,570903.0,571264.0,571407.0,570933.0,569784.0,568708.0,567075.0,564700.0,561495.0,556843.0,551127.0,544814.0,538733.0,532851.0,526495.0,519984.0,512482.0,503903.0,494324.0,484896.0,475166.0,466506.0,458054.0,450356.0,442660.0,434632.0,425750.0,416727.0,408251.0,401134.0,394733.0,388479.0,383114.0,378325.0,374926.0,371500.0,368353.0,365722.0,364524.0,363789.0,363398.0,362827.0,362669.0,362528.0,362093.0,361053.0,359459.0,357646.0,355551.0,353267.0,350794.0,348631.0,346333.0,344212.0,341835.0,339777.0,337827.0,336362.0,334938.0,333994.0,333526.0,333576.0,333794.0,333914.0,334329.0,334825.0,335793.0,336974.0,338283.0,339832.0,341605.0,343622.0,345702.0,347775.0,349908.0,352416.0,355504.0,358889.0,362434.0,365977.0,369929.0,373695.0,377708.0,381773.0,385950.0,389694.0,393180.0,396128.0,398690.0,400910.0,403218.0,405029.0,406548.0,407631.0,408771.0,409474.0,410133.0,411279.0,412685.0,414256.0,415721.0,417298.0,418651.0,420265.0,421897.0,423856.0,425436.0,427291.0,429365.0,431376.0,433188.0,435144.0,437128.0,439122.0,440655.0,442015.0,443377.0,445025.0,446922.0,448610.0,449837.0,450958.0,452330.0,453787.0,455608.0,457281.0,458812.0,460466.0,461954.0,463533.0,464715.0,466258.0,468045.0,469831.0,471341.0,472647.0,473375.0,474434.0,476152.0,478214.0,480352.0,481744.0,483238.0,484606.0,485968.0,487209.0,488490.0,489994.0,491193.0,491506.0,491511.0,491681.0,492052.0,492607.0,493237.0,493835.0,494428.0,495148.0,495931.0,496638.0,497805.0,499553.0,501300.0
4,21,4,Illinois,State,IL,258152.0,257530.0,256821.0,255807.0,254503.0,253678.0,252798.0,253825.0,255363.0,258371.0,260884.0,262914.0,264281.0,264937.0,265686.0,265493.0,265978.0,265710.0,265192.0,260877.0,255571.0,247847.0,241759.0,237207.0,234759.0,233825.0,233238.0,233552.0,233758.0,234030.0,234871.0,237606.0,241360.0,246384.0,250770.0,254243.0,255971.0,257077.0,258127.0,259375.0,260504.0,262277.0,264261.0,266164.0,267566.0,269045.0,270773.0,272605.0,275105.0,277548.0,280035.0,282071.0,284052.0,285932.0,287660.0,289656.0,291823.0,294148.0,296500.0,298979.0,301323.0,303448.0,305506.0,307587.0,310035.0,312332.0,314564.0,316610.0,318725.0,320884.0,323056.0,324944.0,326682.0,328365.0,330410.0,332234.0,334075.0,335918.0,338113.0,340356.0,342455.0,344433.0,346147.0,348209.0,350235.0,352695.0,354851.0,357197.0,359012.0,360607.0,362050.0,363833.0,365964.0,368094.0,370223.0,372212.0,374663.0,376915.0,379233.0,381641.0,384418.0,387526.0,390412.0,393138.0,395561.0,398245.0,401245.0,404308.0,406994.0,409709.0,412366.0,415227.0,418051.0,421185.0,424453.0,427632.0,431001.0,434132.0,436923.0,439580.0,441959.0,444434.0,446701.0,448976.0,450983.0,452417.0,453556.0,454801.0,455916.0,456842.0,457511.0,458354.0,459678.0,460856.0,461095.0,460889.0,459992.0,459730.0,458793.0,458069.0,456410.0,455241.0,454081.0,452553.0,451042.0,447833.0,446098.0,442210.0,440119.0,436169.0,433550.0,429387.0,426601.0,422670.0,419134.0,414524.0,409195.0,404963.0,400437.0,397396.0,393600.0,390276.0,387928.0,385893.0,383687.0,381429.0,379594.0,378875.0,378084.0,377324.0,375606.0,375397.0,373773.0,373366.0,369941.0,368056.0,365204.0,363955.0,361012.0,358729.0,355941.0,354386.0,352449.0,349705.0,347689.0,345366.0,345229.0,344051.0,343655.0,340987.0,339838.0,337734.0,337133.0,334883.0,335116.0,334883.0,335839.0,335632.0,334952.0,334267.0,333622.0,334684.0,336201.0,337692.0,339449.0,341517.0,342877.0,344909.0,346289.0,348924.0,351355.0,354721.0,357516.0,360554.0,361959.0,363978.0,365000.0,366857.0,367421.0,367450.0,367794.0,369039.0,370310.0,370741.0,371448.0,371762.0,372629.0,373050.0,373431.0,373379.0,374283.0,375736.0,377164.0,377182.0,377303.0,377471.0,377907.0,378075.0,378299.0,378756.0,379418.0,380699.0,381666.0,382447.0,382815.0,383536.0,384390.0,385163.0,385559.0,386190.0,387221.0,388509.0,389827.0,390693.0,391813.0,392762.0,393469.0,393744.0,393903.0,394499.0,395395.0,396459.0,397382.0,398406.0,399617.0,400444.0,400653.0,400713.0,401049.0,401741.0,402202.0,402616.0,403160.0,403580.0,403943.0,403982.0,403653.0,403613.0,403556.0,403703.0,403746.0,403831.0,404064.0,404102.0,403950.0,403763.0,403609.0,403588.0,403738.0,403911.0,404338.0
5,47,5,Pennsylvania,State,PA,161662.0,161470.0,161274.0,160955.0,160710.0,160600.0,160566.0,160648.0,160765.0,160931.0,161079.0,161288.0,161657.0,162086.0,162571.0,162914.0,163333.0,163679.0,164048.0,164185.0,164367.0,164538.0,165006.0,165479.0,165832.0,166117.0,166443.0,166972.0,167385.0,167775.0,168083.0,168710.0,169297.0,169963.0,170261.0,170530.0,170673.0,170960.0,171287.0,171726.0,172191.0,172711.0,173334.0,173873.0,174529.0,175145.0,175963.0,176856.0,177988.0,179237.0,180445.0,181571.0,182670.0,183745.0,184778.0,185701.0,186607.0,187523.0,188586.0,189707.0,190795.0,191777.0,192847.0,193851.0,194787.0,195688.0,196685.0,197723.0,198815.0,199864.0,201092.0,202240.0,203515.0,204777.0,206107.0,207517.0,208915.0,210336.0,211755.0,213509.0,215230.0,217136.0,218657.0,220346.0,221966.0,223644.0,225354.0,227055.0,228967.0,230938.0,232782.0,234485.0,236236.0,238186.0,240141.0,241995.0,243720.0,245834.0,247919.0,250170.0,252479.0,254719.0,257309.0,259741.0,262378.0,264502.0,266917.0,269423.0,272386.0,274928.0,277360.0,279716.0,282061.0,284689.0,287173.0,289867.0,292455.0,295298.0,297943.0,300537.0,302662.0,304575.0,306355.0,308136.0,309970.0,311827.0,313378.0,314743.0,315741.0,316623.0,317354.0,317942.0,318527.0,319167.0,319941.0,320551.0,321072.0,321233.0,321793.0,322204.0,322624.0,322837.0,323025.0,323068.0,322627.0,321914.0,320964.0,320109.0,319209.0,318306.0,317121.0,315926.0,314760.0,313548.0,312265.0,310781.0,309561.0,308832.0,308289.0,307752.0,306842.0,306053.0,305191.0,304439.0,303725.0,303451.0,303540.0,303856.0,304276.0,304377.0,304523.0,304447.0,304526.0,304305.0,303908.0,303140.0,302206.0,300888.0,299275.0,297771.0,296508.0,295390.0,294184.0,292730.0,291203.0,289746.0,288691.0,288065.0,287667.0,287314.0,286924.0,286462.0,285746.0,285178.0,284627.0,284529.0,284476.0,284482.0,284252.0,284085.0,283868.0,283968.0,284195.0,284655.0,285257.0,285794.0,286383.0,287040.0,287931.0,288985.0,290215.0,291269.0,292414.0,293229.0,294083.0,294738.0,295493.0,296247.0,296831.0,297172.0,297442.0,297910.0,298380.0,298771.0,299014.0,299353.0,299740.0,300120.0,300313.0,300385.0,300852.0,301608.0,302571.0,302991.0,303306.0,303567.0,304116.0,304683.0,305302.0,305748.0,306460.0,307330.0,307866.0,308106.0,308120.0,308863.0,309686.0,310693.0,311333.0,312021.0,312647.0,313627.0,314309.0,315069.0,315755.0,316887.0,317989.0,319045.0,320113.0,321279.0,322554.0,323892.0,325060.0,326285.0,327849.0,329331.0,331384.0,333099.0,334767.0,335536.0,336040.0,336653.0,337561.0,338482.0,339496.0,340344.0,341054.0,341884.0,342434.0,343102.0,343877.0,345099.0,346488.0,347680.0,348620.0,349479.0,350340.0,351221.0,352089.0,352877.0,353609.0
6,44,6,Ohio,State,OH,169684.0,169812.0,169948.0,170239.0,170536.0,170851.0,171151.0,171520.0,171931.0,172397.0,172875.0,173384.0,174148.0,174901.0,175643.0,176181.0,176809.0,177445.0,178099.0,178583.0,179038.0,179395.0,179882.0,180403.0,180693.0,180983.0,181294.0,181867.0,182411.0,182987.0,183637.0,184453.0,185307.0,186281.0,187074.0,187728.0,188128.0,188592.0,189167.0,189881.0,190506.0,191170.0,191888.0,192706.0,193481.0,194212.0,194974.0,195970.0,197295.0,198625.0,199789.0,200721.0,201828.0,202920.0,203915.0,204796.0,205730.0,206717.0,207697.0,208589.0,209397.0,210148.0,210948.0,211782.0,212509.0,213103.0,213727.0,214339.0,214969.0,215507.0,216091.0,216641.0,217208.0,217752.0,218288.0,218847.0,219464.0,220182.0,220907.0,221580.0,222186.0,222831.0,223571.0,224381.0,225234.0,226029.0,226788.0,227548.0,228236.0,228982.0,229670.0,230623.0,231613.0,232624.0,233428.0,234162.0,234782.0,235496.0,236285.0,236987.0,237736.0,238374.0,239148.0,239654.0,240164.0,240669.0,241282.0,241930.0,242675.0,243459.0,244188.0,244892.0,245505.0,246133.0,246662.0,247273.0,247882.0,248476.0,249168.0,249768.0,250279.0,250552.0,250896.0,251277.0,251653.0,251991.0,252271.0,252464.0,252340.0,252264.0,252153.0,252139.0,252025.0,252047.0,251721.0,251287.0,250664.0,250068.0,249342.0,248652.0,248367.0,247994.0,247231.0,246386.0,245659.0,244884.0,244295.0,243460.0,242800.0,241948.0,241475.0,240921.0,240092.0,238961.0,238073.0,236983.0,235685.0,234140.0,232685.0,231663.0,230837.0,230195.0,229414.0,228662.0,228141.0,227944.0,227826.0,227889.0,228067.0,228533.0,228673.0,228818.0,228711.0,228631.0,228073.0,227492.0,226741.0,226002.0,225032.0,223991.0,223070.0,222249.0,221699.0,220881.0,220076.0,219198.0,218802.0,218485.0,218214.0,217808.0,217595.0,217503.0,217305.0,216991.0,216841.0,216951.0,216955.0,216884.0,216762.0,216893.0,217181.0,217573.0,217936.0,218403.0,219206.0,220148.0,220947.0,221602.0,222571.0,223708.0,224928.0,225946.0,226774.0,227647.0,228378.0,228913.0,229002.0,228945.0,229043.0,229397.0,229852.0,230421.0,230906.0,231289.0,231759.0,232284.0,233090.0,234044.0,235228.0,236582.0,237646.0,238530.0,239299.0,240109.0,240929.0,241743.0,242608.0,243375.0,244100.0,244680.0,245291.0,245798.0,246626.0,247439.0,248238.0,248968.0,249936.0,251074.0,252130.0,253134.0,254221.0,255543.0,257009.0,258295.0,259430.0,260590.0,261782.0,263026.0,263977.0,265128.0,266351.0,267824.0,269133.0,270314.0,271142.0,272408.0,273772.0,275554.0,276965.0,278191.0,279251.0,280173.0,281010.0,281839.0,282997.0,284144.0,285343.0,286197.0,286982.0,287473.0,288071.0,288905.0,289945.0,290941.0,291972.0,292883.0,293595.0,294329.0,295175.0,296115.0,297084.0
7,30,7,Michigan,State,MI,156607.0,157030.0,157418.0,158349.0,159262.0,160318.0,161246.0,162165.0,163005.0,163885.0,164921.0,165945.0,167669.0,169258.0,170922.0,171742.0,172621.0,173226.0,173901.0,174616.0,175510.0,176464.0,177260.0,178050.0,177712.0,177477.0,177342.0,178369.0,179472.0,180638.0,182021.0,183394.0,184729.0,185920.0,187010.0,188216.0,189473.0,191010.0,192278.0,193501.0,194597.0,196041.0,197534.0,198983.0,200247.0,201429.0,202700.0,203914.0,205750.0,207391.0,209237.0,210598.0,212171.0,213586.0,215043.0,216439.0,217837.0,219190.0,220592.0,222040.0,223207.0,224185.0,225038.0,225820.0,226569.0,227250.0,228013.0,228828.0,229802.0,230843.0,231850.0,232808.0,233813.0,234856.0,235883.0,236927.0,237741.0,238528.0,238979.0,239482.0,239796.0,240130.0,240554.0,240944.0,241456.0,242023.0,242482.0,243068.0,243928.0,244966.0,246072.0,247078.0,248242.0,249434.0,250386.0,251315.0,252102.0,252949.0,253853.0,254630.0,255317.0,255928.0,256730.0,257524.0,258270.0,258986.0,259897.0,260788.0,261772.0,262519.0,263392.0,264185.0,265090.0,265837.0,266476.0,267016.0,267599.0,268077.0,268515.0,268929.0,269311.0,269765.0,270126.0,270413.0,270340.0,269990.0,269648.0,269195.0,268745.0,268136.0,267529.0,266712.0,265719.0,264797.0,263762.0,262741.0,261269.0,260096.0,258610.0,257774.0,256477.0,255292.0,253578.0,252144.0,250523.0,248641.0,246542.0,244353.0,242769.0,241142.0,239571.0,237250.0,234952.0,232740.0,230769.0,228630.0,226530.0,224511.0,222568.0,220467.0,218253.0,215968.0,214194.0,212796.0,212089.0,211409.0,211060.0,210606.0,210531.0,210348.0,210323.0,210651.0,211159.0,211830.0,211699.0,211256.0,210303.0,209463.0,208545.0,208002.0,207283.0,206956.0,206377.0,205889.0,205322.0,204883.0,204889.0,205305.0,205929.0,206466.0,206873.0,207426.0,207979.0,208321.0,209016.0,209761.0,210829.0,211706.0,212893.0,214150.0,215526.0,217087.0,218642.0,219771.0,220962.0,222549.0,224651.0,226862.0,228856.0,231143.0,233458.0,235679.0,237815.0,239641.0,241555.0,243581.0,245702.0,247652.0,248884.0,249898.0,250905.0,251991.0,252858.0,253581.0,254301.0,255124.0,256056.0,256974.0,258037.0,259077.0,260432.0,261558.0,262551.0,263429.0,264364.0,265441.0,266124.0,267106.0,268233.0,269711.0,270853.0,271827.0,272514.0,273464.0,274570.0,275833.0,277216.0,278638.0,280462.0,282091.0,283487.0,284652.0,285876.0,287107.0,288743.0,290737.0,292790.0,294312.0,295144.0,296051.0,297261.0,298804.0,300369.0,301928.0,303909.0,306114.0,307885.0,309297.0,310673.0,312470.0,315051.0,317587.0,319792.0,321177.0,322423.0,323965.0,325209.0,326344.0,327150.0,327943.0,328649.0,329491.0,330039.0,330581.0,331165.0,332274.0,333536.0,334617.0,335711.0,336786.0,338279.0
