RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31
394609,196,"Fort Smith, AR",msa,AR,149000.0,149800.0,149900.0,149900.0,149950.0,154900.0,150000.0,154000.0,153900.0,150000.0,149900.0,149775.0,149900.0,153900.0,155000.0,158500.0,159900.0,164900.0,164900.0,159900.0,159000.0,156700.0,159900.0,158500.0,159000.0,159900.0,165000.0,169900.0,174900.0,175000.0,175000.0,183500.0,179900.0,179900.0,179900.0,170000.0,180000.0,183500.0,174900.0,185000.0,194900.0,195000.0,196000.0,191000.0,189700.0,199900.0,199000.0,195000.0,199000.0,199900.0,199999.0,199999.0,217500.0,225000.0,230000.0,224900.0,225000.0,225000.0,220000.0,215000.0,220000.0,225000.0,225000.0
394334,197,"Appleton, WI",msa,WI,195000.0,209900.0,217950.0,216900.0,209900.0,209900.0,216000.0,214900.0,214900.0,214900.0,209900.0,214900.0,222000.0,229900.0,224900.0,228900.0,225000.0,224950.0,224900.0,229900.0,224900.0,225000.0,225000.0,220000.0,229900.0,239000.0,239900.0,244900.0,249900.0,249900.0,240000.0,229850.0,224900.0,219950.0,214900.0,206950.0,219900.0,226000.0,226000.0,234900.0,249000.0,254900.0,250000.0,249900.0,249900.0,249900.0,250000.0,249900.0,244900.0,250000.0,269000.0,274900.0,269900.0,274900.0,275000.0,284900.0,275000.0,272000.0,275000.0,287750.0,275000.0,269500.0,284900.0
845160,198,"Prescott Valley, AZ",msa,AZ,375000.0,369900.0,375000.0,382500.0,389000.0,389000.0,385000.0,389000.0,389500.0,380000.0,384900.0,390000.0,389000.0,399000.0,399900.0,409900.0,410000.0,405000.0,415000.0,419900.0,429000.0,425000.0,426000.0,429700.0,419000.0,428000.0,429000.0,429000.0,436250.0,444900.0,429000.0,440623.0,459900.0,459900.0,449500.0,452000.0,443000.0,449000.0,449900.0,482750.0,499900.0,499950.0,505000.0,499000.0,495000.0,499900.0,525000.0,509999.0,525000.0,540000.0,550000.0,550000.0,575000.0,580000.0,575000.0,574950.0,575000.0,575000.0,565000.0,569000.0,559000.0,575000.0,575000.0
395161,199,"Topeka, KS",msa,KS,111000.0,115750.0,124900.0,129900.0,134500.0,135250.0,135000.0,129900.0,127000.0,123950.0,119975.0,119900.0,123900.0,123000.0,129900.0,149900.0,159825.0,154900.0,149900.0,144888.0,138500.0,139900.0,134900.0,134125.0,134975.0,145000.0,150000.0,155000.0,150000.0,147000.0,139975.0,140000.0,145900.0,135000.0,146250.0,139900.0,149900.0,149950.0,150000.0,159170.0,160000.0,164900.0,178900.0,165000.0,169900.0,164900.0,159900.0,155000.0,148000.0,160000.0,174900.0,194500.0,190000.0,199900.0,195000.0,190000.0,199000.0,195000.0,200000.0,190000.0,214000.0,219900.0,220500.0
394813,200,"Macon, GA",msa,GA,140000.0,144900.0,145000.0,144900.0,149500.0,155000.0,153700.0,159900.0,159900.0,159990.0,159900.0,159900.0,159500.0,162500.0,168700.0,175000.0,175000.0,175000.0,169949.0,169000.0,164950.0,162500.0,160000.0,159900.0,159000.0,155000.0,150000.0,153400.0,159900.0,162500.0,160000.0,162950.0,150000.0,158400.0,154450.0,150000.0,150000.0,145000.0,149900.0,154900.0,145000.0,157000.0,159000.0,149900.0,145500.0,145000.0,139450.0,134900.0,120000.0,125000.0,129900.0,135000.0,149900.0,160000.0,156450.0,143500.0,140000.0,137588.0,125000.0,119900.0,118900.0,115000.0,125900.0
395174,201,"Tyler, TX",msa,TX,245750.0,247050.0,255000.0,264000.0,264000.0,255000.0,245000.0,249999.0,250000.0,253000.0,253450.0,259750.0,250000.0,256900.0,255000.0,264450.0,269900.0,269900.0,275000.0,274050.0,269900.0,274900.0,268000.0,259900.0,255000.0,261900.0,260000.0,269900.0,279900.0,292125.0,289900.0,279500.0,285000.0,284950.0,285275.0,276250.0,282000.0,294900.0,287450.0,289000.0,289900.0,295000.0,299000.0,299900.0,308000.0,299999.0,319950.0,320000.0,325000.0,325000.0,308000.0,340000.0,350000.0,363450.0,350000.0,350000.0,357000.0,364000.0,363000.0,370000.0,365000.0,379900.0,369500.0
394361,202,"Barnstable Town, MA",msa,MA,540000.0,549000.0,549000.0,559000.0,549000.0,550000.0,549900.0,539000.0,529700.0,524900.0,525000.0,529000.0,524900.0,525000.0,539000.0,549000.0,550000.0,557450.0,559000.0,550000.0,549900.0,549000.0,549450.0,549900.0,549000.0,555500.0,559000.0,574450.0,569000.0,574000.0,575000.0,579000.0,599000.0,599000.0,599000.0,599900.0,599000.0,599000.0,599000.0,585000.0,595000.0,599000.0,619900.0,619900.0,619900.0,629000.0,617000.0,600000.0,619777.0,,659000.0,659000.0,695000.0,699000.0,725000.0,699900.0,709450.0,697000.0,699900.0,699000.0,699000.0,719900.0,699000.0
394519,203,"Daphne, AL",msa,AL,319000.0,315000.0,315000.0,329000.0,329900.0,339000.0,337500.0,339000.0,335000.0,333900.0,334900.0,335000.0,329900.0,330000.0,339000.0,339900.0,339900.0,338500.0,339500.0,336000.0,339000.0,347500.0,349000.0,349900.0,339000.0,344900.0,349900.0,349900.0,349000.0,349900.0,349900.0,349900.0,359000.0,344900.0,348950.0,353319.0,356140.0,375000.0,372250.0,379900.0,383000.0,398000.0,399900.0,399900.0,399900.0,399639.0,399000.0,399900.0,399900.0,400000.0,439000.0,475000.0,490000.0,519450.0,500000.0,500000.0,489900.0,475000.0,465000.0,460000.0,451450.0,445500.0,449000.0
394378,205,"Bellingham, WA",msa,WA,385000.0,399000.0,409500.0,420000.0,425000.0,425000.0,419250.0,399900.0,410000.0,400000.0,399900.0,399000.0,389000.0,389000.0,399000.0,399000.0,414950.0,415000.0,419999.0,425000.0,429975.0,425000.0,429900.0,427000.0,429450.0,427000.0,425000.0,429900.0,439000.0,449900.0,449900.0,468000.0,458250.0,455450.0,449475.0,459000.0,435000.0,469900.0,499000.0,504990.0,539450.0,550000.0,550000.0,560000.0,575000.0,569000.0,550000.0,540000.0,569444.0,619500.0,598000.0,625000.0,649000.0,625000.0,600000.0,599999.0,599000.0,599000.0,599000.0,595000.0,575000.0,585000.0,595000.0
394429,206,"Burlington, VT",msa,VT,257150.0,258900.0,259000.0,279000.0,287624.0,295000.0,300000.0,299900.0,299900.0,299000.0,298250.0,295000.0,294500.0,299000.0,305000.0,308000.0,309000.0,315000.0,314900.0,310000.0,311250.0,315000.0,299900.0,298900.0,289900.0,291300.0,314900.0,325000.0,325000.0,329900.0,345000.0,339499.0,340000.0,359250.0,350000.0,333000.0,329000.0,329900.0,358500.0,375000.0,385500.0,375000.0,375000.0,374900.0,365000.0,379000.0,359000.0,359000.0,352500.0,399900.0,395500.0,382750.0,400000.0,449000.0,424900.0,425000.0,399900.0,409000.0,412500.0,410000.0,399900.0,415000.0,425000.0
395030,207,"Rochester, MN",msa,MN,224450.0,248400.0,249900.0,274900.0,266450.0,269900.0,264900.0,257000.0,254900.0,249900.0,250000.0,259950.0,269900.0,290000.0,280000.0,279900.0,279900.0,274500.0,275000.0,279900.0,269000.0,264950.0,264450.0,274500.0,274900.0,274900.0,274900.0,274900.0,280950.0,285000.0,294900.0,269900.0,279000.0,263700.0,259875.0,254900.0,255000.0,264900.0,275000.0,279900.0,280000.0,290000.0,286000.0,289000.0,289900.0,299000.0,299900.0,299900.0,297500.0,299900.0,310000.0,314950.0,319900.0,315000.0,314900.0,315000.0,314900.0,312900.0,314950.0,299900.0,299900.0,299900.0,
753895,208,"Lafayette, IN",msa,IN,170450.0,171750.0,179900.0,189900.0,191500.0,195450.0,189900.0,183000.0,180000.0,175438.0,179000.0,184900.0,183900.0,184900.0,199000.0,219900.0,225000.0,219900.0,209200.0,199900.0,204950.0,195000.0,186500.0,182500.0,189900.0,197250.0,225000.0,210000.0,210000.0,219900.0,210000.0,224900.0,207900.0,200000.0,190000.0,188400.0,189900.0,193000.0,225000.0,219950.0,199900.0,209000.0,205000.0,200000.0,199000.0,199900.0,200000.0,185000.0,197500.0,209000.0,229000.0,255000.0,259900.0,249900.0,250000.0,250000.0,254700.0,249900.0,230000.0,239000.0,235000.0,250000.0,259450.0
394454,209,"Champaign, IL",msa,IL,139900.0,142500.0,149550.0,154900.0,159900.0,155000.0,155000.0,154950.0,151000.0,149900.0,149900.0,149900.0,148000.0,149900.0,159900.0,160000.0,167900.0,169900.0,165000.0,164900.0,156750.0,158750.0,158400.0,152200.0,149995.0,161900.0,169900.0,174200.0,179500.0,170000.0,181000.0,174200.0,169900.0,160000.0,155000.0,159900.0,150000.0,149900.0,154900.0,165000.0,167000.0,172950.0,164900.0,157900.0,159400.0,159900.0,149000.0,144900.0,149000.0,153000.0,169900.0,175000.0,176950.0,179000.0,185000.0,176450.0,175000.0,179000.0,170000.0,165000.0,175000.0,178450.0,195000.0
394848,210,"Medford, OR",msa,OR,369900.0,380000.0,379000.0,379000.0,390000.0,399000.0,396400.0,389000.0,387000.0,389000.0,390000.0,394900.0,389500.0,389900.0,393390.0,400000.0,409950.0,410000.0,399900.0,396840.0,394700.0,385000.0,389000.0,384500.0,375000.0,389000.0,405000.0,399900.0,416150.0,420000.0,424900.0,425000.0,435000.0,435000.0,448000.0,434950.0,450000.0,445000.0,435000.0,449000.0,453750.0,458900.0,469000.0,475000.0,460000.0,475000.0,475000.0,475000.0,480000.0,495000.0,499900.0,519000.0,525000.0,525000.0,499000.0,485000.0,510000.0,499000.0,499000.0,495000.0,485000.0,495950.0,499500.0
845164,211,"Lebanon, NH",msa,NH,249900.0,249900.0,249900.0,249000.0,255000.0,259000.0,249000.0,249400.0,250000.0,250000.0,250000.0,259000.0,259000.0,266000.0,269900.0,268015.0,269000.0,269850.0,269000.0,265000.0,265500.0,265000.0,259900.0,265000.0,267750.0,274500.0,279900.0,285000.0,289900.0,297250.0,290000.0,295000.0,289000.0,290000.0,289000.0,284450.0,271999.0,289450.0,319000.0,324900.0,339700.0,339000.0,328500.0,319000.0,319900.0,324950.0,329000.0,339000.0,349000.0,359000.0,379000.0,359900.0,375000.0,379000.0,379900.0,388300.0,399000.0,399000.0,385000.0,391500.0,399999.0,412500.0,425000.0
394459,212,"Charlottesville, VA",msa,VA,359990.0,369900.0,365000.0,362500.0,375000.0,369000.0,369000.0,364900.0,369900.0,374163.0,375450.0,372900.0,375000.0,384000.0,389900.0,399550.0,399000.0,397950.0,390000.0,393250.0,399000.0,399000.0,399000.0,393390.0,399900.0,419900.0,415000.0,419900.0,425000.0,439000.0,424900.0,435000.0,438273.0,438273.0,424940.0,425000.0,399950.0,419000.0,414900.0,412450.0,397750.0,399000.0,395000.0,390000.0,399000.0,400000.0,400000.0,400000.0,419900.0,425000.0,419900.0,425000.0,449000.0,448000.0,449000.0,425000.0,440000.0,450000.0,449900.0,449700.0,425000.0,449000.0,475000.0
394763,213,"Lake Charles, LA",msa,LA,220000.0,219000.0,224900.0,225000.0,226750.0,225000.0,227750.0,225500.0,225000.0,225000.0,225000.0,224900.0,224900.0,224900.0,227000.0,230000.0,234720.0,232500.0,227400.0,225000.0,224190.0,220000.0,219000.0,216600.0,215000.0,214950.0,215000.0,214168.0,219000.0,219900.0,220000.0,220000.0,225000.0,224500.0,220500.0,220000.0,222900.0,229900.0,220000.0,219900.0,210250.0,199900.0,215000.0,219900.0,215000.0,205000.0,204900.0,204900.0,200000.0,209500.0,209500.0,206500.0,205000.0,225000.0,224900.0,215000.0,219900.0,224900.0,225000.0,225000.0,225000.0,224900.0,220000.0
394773,214,"Las Cruces, NM",msa,NM,206736.0,199999.0,199900.0,206950.0,214900.0,215000.0,209500.0,200287.0,209000.0,200000.0,200000.0,207475.0,214175.0,219975.0,220000.0,222500.0,224800.0,225170.0,227692.0,229000.0,228344.0,229000.0,229900.0,233950.0,229000.0,240000.0,239000.0,244000.0,254950.0,259950.0,250000.0,254000.0,249000.0,249950.0,249900.0,279000.0,279950.0,255000.0,274200.0,259900.0,275000.0,273500.0,269900.0,274900.0,272000.0,272000.0,265000.0,279900.0,289900.0,289900.0,285000.0,288000.0,299000.0,299000.0,300000.0,317000.0,325000.0,330000.0,354950.0,355000.0,329900.0,325000.0,329000.0
394464,215,"Chico, CA",msa,CA,279000.0,289000.0,300000.0,313700.0,315000.0,312500.0,299500.0,308500.0,300000.0,299900.0,313250.0,338500.0,335000.0,339250.0,339250.0,350000.0,370000.0,355000.0,349000.0,349000.0,349000.0,344000.0,339000.0,339900.0,340000.0,340000.0,359999.0,385000.0,389000.0,399000.0,389500.0,399000.0,375000.0,389000.0,379000.0,379000.0,380000.0,392500.0,399000.0,410000.0,422000.0,429950.0,415450.0,424000.0,428450.0,425000.0,439000.0,421250.0,417000.0,425000.0,429950.0,450000.0,449000.0,445000.0,449000.0,430000.0,425000.0,419925.0,410000.0,400000.0,399900.0,399000.0,410000.0
394681,216,"Hilton Head Island, SC",msa,SC,398950.0,398000.0,399900.0,398000.0,398500.0,399000.0,399000.0,399250.0,410000.0,399000.0,399999.0,399999.0,395995.0,395000.0,399900.0,409000.0,410000.0,419000.0,419000.0,419900.0,424900.0,425000.0,429000.0,425000.0,414900.0,419500.0,419000.0,414900.0,410000.0,415000.0,419000.0,411937.0,399000.0,399000.0,399000.0,400000.0,399700.0,395000.0,405000.0,424900.0,432500.0,459999.0,447440.0,464900.0,449000.0,468785.0,465000.0,450000.0,439950.0,480000.0,500000.0,525000.0,565000.0,547450.0,550000.0,565000.0,575000.0,584990.0,580000.0,579000.0,569500.0,595000.0,579000.0
394346,217,"Athens, GA",msa,GA,259500.0,267700.0,260000.0,268500.0,279900.0,278900.0,271035.0,269900.0,269000.0,269900.0,269000.0,273574.0,269900.0,275000.0,284950.0,289000.0,287517.0,280000.0,279000.0,275000.0,275000.0,269900.0,274900.0,277000.0,284900.0,289500.0,294900.0,289900.0,297900.0,289900.0,289900.0,274900.0,272450.0,283500.0,289000.0,289000.0,299000.0,300000.0,299900.0,299000.0,319000.0,304950.0,310000.0,299900.0,312495.0,321000.0,315000.0,325000.0,325000.0,310000.0,349000.0,350000.0,340000.0,340000.0,340000.0,348000.0,350000.0,349900.0,349000.0,352450.0,358900.0,350000.0,349000.0
394765,218,"Lake Havasu City, AZ",msa,AZ,215000.0,238950.0,229000.0,229900.0,235000.0,249900.0,249000.0,259900.0,265000.0,264900.0,265000.0,260000.0,260000.0,269900.0,269900.0,274900.0,275000.0,279999.0,279900.0,284900.0,289450.0,284777.0,289950.0,299000.0,288950.0,288375.0,285000.0,284900.0,285000.0,294900.0,317000.0,309900.0,310000.0,305000.0,299938.0,299999.0,299000.0,279900.0,279900.0,299900.0,319975.0,324900.0,338500.0,329900.0,320000.0,324900.0,320000.0,305000.0,299900.0,286745.0,299900.0,314900.0,314950.0,325000.0,339450.0,341875.0,339900.0,335000.0,329000.0,324900.0,320000.0,302500.0,312000.0
394485,219,"Columbia, MO",msa,MO,220000.0,225000.0,229450.0,249900.0,249900.0,249900.0,243500.0,239000.0,239900.0,235000.0,229777.0,234900.0,229900.0,229900.0,237500.0,239900.0,238500.0,239000.0,239000.0,240000.0,239000.0,239900.0,239900.0,243250.0,225000.0,239894.0,247500.0,259900.0,249900.0,265000.0,260000.0,269000.0,246250.0,234900.0,238900.0,239900.0,240000.0,245900.0,264900.0,270000.0,260000.0,250000.0,259450.0,249900.0,249000.0,243500.0,234500.0,225000.0,245000.0,242500.0,265000.0,285000.0,289900.0,288450.0,285000.0,292500.0,287875.0,295000.0,280000.0,295000.0,289900.0,275000.0,287500.0
395114,220,"Springfield, IL",msa,IL,140000.0,147000.0,147500.0,149900.0,150000.0,153500.0,149900.0,149900.0,149950.0,149900.0,149500.0,148500.0,145000.0,144950.0,149900.0,157500.0,155000.0,154900.0,156500.0,154900.0,152900.0,149900.0,140500.0,139900.0,138950.0,142000.0,155000.0,156000.0,155000.0,149900.0,153250.0,139900.0,139900.0,129900.0,119900.0,112700.0,109900.0,110000.0,119000.0,120000.0,129900.0,139700.0,135000.0,137500.0,127400.0,122200.0,119900.0,111700.0,119900.0,115000.0,129900.0,149000.0,147500.0,149900.0,149900.0,159900.0,169900.0,152500.0,145000.0,139900.0,133900.0,139900.0,136400.0
394691,221,"Houma, LA",msa,LA,175500.0,177000.0,179900.0,179900.0,180000.0,183000.0,183750.0,184900.0,179500.0,178000.0,179950.0,180000.0,180000.0,185000.0,185500.0,194900.0,194500.0,194900.0,195000.0,194900.0,189900.0,197000.0,197000.0,191000.0,192700.0,189900.0,189000.0,192250.0,194950.0,195000.0,189950.0,189000.0,185000.0,189000.0,190000.0,190000.0,189000.0,194000.0,198000.0,199250.0,199250.0,209450.0,208240.0,205000.0,210000.0,197500.0,,224900.0,210000.0,225000.0,231000.0,235000.0,245000.0,250000.0,232000.0,235000.0,232000.0,230000.0,231000.0,225000.0,219900.0,225000.0,221950.0
394872,222,"Monroe, LA",msa,LA,199900.0,199900.0,201500.0,200000.0,205000.0,210000.0,209375.0,200000.0,200000.0,199900.0,199250.0,200000.0,202000.0,205750.0,215000.0,219000.0,215000.0,218650.0,215000.0,215000.0,210000.0,200000.0,208750.0,213450.0,200000.0,199900.0,205000.0,204450.0,208900.0,208500.0,208000.0,212000.0,210000.0,215000.0,218000.0,213450.0,210000.0,206500.0,205000.0,223850.0,230000.0,229000.0,225000.0,225000.0,225000.0,215000.0,212500.0,199950.0,201250.0,219700.0,237500.0,220000.0,230250.0,230000.0,237000.0,228000.0,225000.0,219450.0,224500.0,219900.0,220000.0,225000.0,229000.0
394565,223,"Elkhart, IN",msa,IN,146500.0,149900.0,159900.0,164900.0,179000.0,184900.0,189900.0,186900.0,184900.0,179900.0,184900.0,184900.0,179900.0,187250.0,185000.0,185000.0,185950.0,189900.0,189900.0,189000.0,189450.0,179900.0,175000.0,169900.0,172900.0,175000.0,182439.0,194900.0,195000.0,219000.0,210000.0,204950.0,189900.0,185450.0,189000.0,179900.0,176000.0,184400.0,185000.0,196950.0,214900.0,214900.0,229500.0,219950.0,215000.0,214750.0,209000.0,204950.0,189900.0,195000.0,215000.0,233250.0,240000.0,249000.0,239900.0,240000.0,232400.0,235000.0,239900.0,239450.0,238900.0,229950.0,247500.0
394726,224,"Johnson City, TN",msa,TN,195000.0,199900.0,199900.0,209450.0,215000.0,219500.0,215000.0,209900.0,210250.0,219000.0,218250.0,216000.0,204900.0,199900.0,209450.0,219000.0,216000.0,220000.0,229900.0,217000.0,214900.0,225000.0,219900.0,224900.0,229900.0,239900.0,237900.0,245000.0,244900.0,248900.0,244900.0,239000.0,235000.0,230000.0,229000.0,230000.0,225000.0,223000.0,229000.0,237000.0,249500.0,240000.0,240000.0,250000.0,239900.0,248900.0,240000.0,249700.0,249000.0,249900.0,255000.0,298950.0,299900.0,289900.0,299000.0,299900.0,299900.0,324500.0,299900.0,295900.0,299900.0,320750.0,319500.0
395247,225,"Yuma, AZ",msa,AZ,179900.0,184250.0,182000.0,188000.0,189900.0,190000.0,194900.0,193900.0,189900.0,189000.0,199900.0,199900.0,193950.0,199700.0,209900.0,212000.0,214811.0,215900.0,214400.0,215000.0,224900.0,225000.0,227950.0,220000.0,210896.0,215000.0,225500.0,233500.0,224900.0,225000.0,229900.0,229900.0,219000.0,219900.0,225000.0,225316.0,233000.0,240000.0,245000.0,255000.0,260000.0,259650.0,251000.0,259900.0,265000.0,270000.0,265900.0,272450.0,279900.0,285000.0,290000.0,303000.0,300000.0,299900.0,296000.0,299000.0,299900.0,299900.0,299900.0,298000.0,295000.0,295000.0,295000.0
394623,226,"Gainesville, GA",msa,GA,324900.0,329450.0,325000.0,339700.0,345000.0,350000.0,349900.0,345000.0,344900.0,329950.0,331450.0,337900.0,325000.0,339000.0,336965.0,349000.0,346900.0,339995.0,340000.0,338900.0,333000.0,330000.0,329000.0,329900.0,324900.0,325000.0,339900.0,335540.0,330000.0,349900.0,345000.0,332915.0,330000.0,318750.0,319900.0,329229.0,323450.0,330000.0,344999.0,350000.0,350000.0,349900.0,350000.0,340000.0,340000.0,349250.0,350000.0,350000.0,334900.0,340000.0,363000.0,372000.0,385450.0,399000.0,395000.0,395000.0,395000.0,395000.0,388850.0,384450.0,379900.0,379900.0,400000.0
394716,227,"Jacksonville, NC",msa,NC,164900.0,169900.0,171950.0,174475.0,176500.0,176250.0,178500.0,179000.0,184000.0,179900.0,179900.0,180000.0,189200.0,195000.0,194500.0,195000.0,194500.0,190000.0,189900.0,187500.0,188000.0,184900.0,184000.0,184900.0,184000.0,189000.0,197000.0,201150.0,205000.0,198500.0,193000.0,191700.0,190000.0,185000.0,187500.0,185000.0,184900.0,189900.0,199900.0,205000.0,214900.0,214900.0,215000.0,205000.0,210000.0,210000.0,218000.0,206000.0,226900.0,235000.0,235000.0,245000.0,255000.0,265000.0,273375.0,269900.0,263000.0,268000.0,279450.0,279900.0,274000.0,272250.0,285000.0
394597,228,"Florence, SC",msa,SC,155000.0,159900.0,169381.0,169950.0,177000.0,169900.0,169900.0,176000.0,174900.0,169900.0,165000.0,162900.0,159900.0,165000.0,169900.0,183500.0,185000.0,187995.0,184950.0,186450.0,179900.0,185827.0,185000.0,186027.0,189900.0,184785.0,184900.0,189900.0,200000.0,188000.0,184000.0,189950.0,194950.0,186950.0,185499.0,180000.0,178000.0,169900.0,179000.0,184950.0,179250.0,179000.0,179900.0,185000.0,195900.0,184900.0,192000.0,205450.0,206000.0,189900.0,199900.0,210000.0,219700.0,200000.0,219000.0,219950.0,234900.0,228000.0,214900.0,214900.0,207450.0,214900.0,219700.0
394680,229,"Hilo, HI",msa,HI,480000.0,478944.0,475000.0,479000.0,495000.0,475000.0,475000.0,484000.0,470000.0,450000.0,459500.0,477000.0,475000.0,475000.0,469000.0,475000.0,449900.0,449950.0,448500.0,449000.0,440000.0,450000.0,457000.0,452500.0,460000.0,460000.0,449500.0,427500.0,443999.0,450000.0,458000.0,455000.0,479000.0,489250.0,495000.0,489500.0,488500.0,479950.0,475000.0,450000.0,489000.0,487000.0,495000.0,495000.0,525000.0,499000.0,499000.0,525000.0,509000.0,509000.0,515000.0,499000.0,549785.0,595000.0,599900.0,599000.0,595000.0,576500.0,562450.0,589000.0,575000.0,594000.0,595000.0
395118,230,"St. Cloud, MN",msa,MN,189000.0,199900.0,210000.0,215000.0,219900.0,219900.0,219900.0,219450.0,214900.0,215000.0,214900.0,209993.0,209900.0,209900.0,220000.0,224950.0,225000.0,225000.0,220000.0,219900.0,219900.0,214900.0,214900.0,217900.0,219900.0,234900.0,239900.0,248000.0,239900.0,239900.0,244900.0,239900.0,239900.0,229900.0,225000.0,229900.0,230000.0,239900.0,240000.0,245000.0,259900.0,245900.0,249450.0,250000.0,249900.0,249900.0,249000.0,249000.0,254900.0,249900.0,264900.0,289900.0,284950.0,284999.0,279900.0,279900.0,288000.0,289000.0,289000.0,275000.0,269900.0,275000.0,299900.0
395011,231,"Racine, WI",msa,WI,254900.0,215700.0,189500.0,209900.0,225000.0,234950.0,229900.0,225000.0,219900.0,219900.0,219900.0,214900.0,199700.0,214900.0,224999.0,229900.0,229900.0,229900.0,227500.0,229450.0,220000.0,219900.0,209900.0,200000.0,199900.0,207700.0,219450.0,229000.0,234900.0,234900.0,230000.0,224900.0,197500.0,177500.0,179900.0,179900.0,189900.0,180000.0,199900.0,219900.0,225000.0,235000.0,226450.0,202500.0,197250.0,194900.0,194900.0,194000.0,188000.0,188250.0,189900.0,185000.0,199000.0,205000.0,209900.0,200000.0,210000.0,215000.0,210000.0,209900.0,210000.0,214950.0,237950.0
394380,232,"Bend, OR",msa,OR,445000.0,449971.0,454298.0,464500.0,465000.0,474900.0,475000.0,475000.0,475000.0,475000.0,475000.0,485250.0,489900.0,489900.0,494900.0,499500.0,499900.0,499000.0,499900.0,499000.0,499000.0,495000.0,494995.0,509000.0,498450.0,499000.0,489000.0,499000.0,509925.0,529000.0,534500.0,549000.0,564500.0,567500.0,609000.0,672000.0,,580000.0,585000.0,599900.0,649000.0,650000.0,694950.0,694950.0,700000.0,695000.0,699000.0,739500.0,699000.0,699500.0,725000.0,725000.0,749000.0,739000.0,725000.0,699900.0,665000.0,655000.0,649000.0,649500.0,649000.0,669000.0,670000.0
395047,233,"Saginaw, MI",msa,MI,119900.0,99900.0,98504.0,109000.0,115900.0,116900.0,124900.0,124250.0,119900.0,125900.0,124450.0,119900.0,119900.0,119900.0,122900.0,129900.0,129900.0,129900.0,128950.0,126075.0,124900.0,121750.0,119900.0,112000.0,109900.0,114900.0,109900.0,112450.0,126600.0,124900.0,125000.0,129900.0,129950.0,129900.0,129950.0,124900.0,119900.0,127500.0,129900.0,139000.0,150000.0,149900.0,145000.0,139900.0,139900.0,139900.0,135000.0,129000.0,125000.0,129450.0,134950.0,149900.0,158450.0,164900.0,169900.0,157950.0,159900.0,159450.0,149000.0,149500.0,144700.0,139900.0,139000.0
395202,234,"Warner Robins, GA",msa,GA,154000.0,158550.0,167000.0,169900.0,174950.0,169900.0,169900.0,174500.0,171750.0,170000.0,164900.0,157950.0,159900.0,165900.0,174500.0,169900.0,177000.0,174900.0,169900.0,167000.0,185000.0,184000.0,179000.0,179900.0,182900.0,180000.0,189000.0,189250.0,194900.0,195500.0,190000.0,193500.0,189900.0,187900.0,175499.0,179000.0,173000.0,179450.0,193200.0,204900.0,180000.0,207900.0,191000.0,199700.0,199450.0,197500.0,199450.0,189900.0,189350.0,193100.0,202500.0,225160.0,225000.0,232000.0,239900.0,230000.0,219900.0,240000.0,242400.0,249000.0,244948.0,242450.0,252000.0
395151,235,"Terre Haute, IN",msa,IN,85500.0,89900.0,94500.0,112700.0,114900.0,114200.0,112900.0,119900.0,111500.0,109900.0,114900.0,109900.0,109250.0,112750.0,110000.0,110000.0,110000.0,109000.0,115000.0,119000.0,115450.0,110500.0,99900.0,99000.0,99950.0,101450.0,100000.0,129900.0,139451.0,140000.0,139900.0,129900.0,127750.0,124900.0,123900.0,124900.0,121250.0,129900.0,131500.0,129900.0,138000.0,139950.0,138500.0,139900.0,140000.0,149900.0,143900.0,131950.0,124900.0,129900.0,130000.0,135000.0,149900.0,149950.0,150000.0,149900.0,149900.0,150000.0,145000.0,152450.0,145000.0,149900.0,154500.0
395162,236,"Torrington, CT",msa,CT,310000.0,332450.0,329450.0,329900.0,325000.0,319900.0,334000.0,332000.0,329900.0,329000.0,329900.0,329900.0,332950.0,339900.0,342500.0,349000.0,344500.0,345000.0,348900.0,339000.0,344900.0,343875.0,354900.0,349900.0,349900.0,349900.0,360000.0,368950.0,369000.0,375000.0,375450.0,379900.0,389900.0,385900.0,388000.0,412000.0,399000.0,399000.0,399900.0,399900.0,399900.0,399900.0,399000.0,389900.0,395900.0,399000.0,384900.0,389900.0,395000.0,399950.0,382500.0,379000.0,399000.0,409900.0,400000.0,399900.0,425000.0,412000.0,399900.0,400000.0,409900.0,434950.0,450000.0
