"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06"
395134,"Stockton, CA",76,15542.11,15870.48,16246.28,16625.13,17066.21,17449.91,17742.6,18005.74,18309.07,18556.74,18852.1,19175.79,19485.45,19612.68,19790.87,19978.89,20295.92,20662.64,20954.35,21131.2,21427.04,21746.48,22190.65,22672.29,23153.18,23483.85,23818.32,24168.04,24601.87,25024.16,25446.41,25836.34,26284.38,26759.14,27184.1,27582.12,27991.09,28486.87,29020.12,29548.27,30136.05,30582.84,30838.67,30982.44,31280.05,31643.39,31929.02,32217.15,32362.58,32489.8,32432.05,32368.82,32419.27,32576.24,32798.72,33004.17,33075.71,33104.65,33137.91,33305.3,33485.68,33802.28,33969.85,34097.5,34292.23,34525.07,34805.43,34999.54,35350.08,35750.12,36202.09,36583.7,36925.23,37315.91,37659.84,37984.57,38596.96,39129.97,39749.93,40255.21,40798.67,41307.34,41477.47,41544.51,41941.41,42352.36,42961.74,43261.08,43578.84,43435.12,43392.79,43355.89,43474.02,43806.74,44143.19,44442.47,44696.5,45120.69,45640.34,46268.29,46869.28,47487.31,48207.44,49150.2,49849.67,50649.77,51144.16,51562.55,52280.6,52708.84,53275.85,53682.79,54242.23,54725.22,54822.59,54667.63,54314.72,54361.84,54479.55,54829.7,54233.27,53834.49,53212.13,52614.04,52309.02,52217.24,51874.63,51515.56,51392.54,51221.03,51075.89,50748.13,50868.18,50996.94,51349.45,52152.52,51871.21,51717.73,50955.14,51296.5,51657.72,52128.9,52590.77,52926.18,53241.95,53594.07,53880.23,54103.74,54510.8196825632,54917.8993651263,55324.9790476895,55732.0587302527,56139.1384128158,56546.218095379
394457,"Charleston, SC",77,14900.48,15215.73,15553.37,15952.47,16386.36,16722.58,16945.27,17160.63,17494.03,17775.28,18100.07,18419.51,18681.54,18828.87,19010.3,19297.4,19623.1,20031.71,20346.02,20607.74,20944.41,21265.41,21650.68,22025.57,22373.66,22649.92,22893.84,23119.02,23407.95,23651.37,23910.83,24189.49,24535.48,24936.89,25317.28,25701.73,25991.21,26334.28,26668.52,27125.98,27740.86,28024.06,28170.43,28119.82,28384.51,28725.89,28977.64,29197.39,29314.94,29419.61,29432.52,29383.82,29432.2,29595.58,29758.59,29883.9,29989.66,30089.97,30218.37,30232.15,30337.3,30541.91,30797.69,30992.3,31200.35,31365.54,31539.05,31722.77,32000.21,32440.43,32953.27,33471.58,33969.48,34410.5,34871.75,35302,35841.48,36473.25,37197.26,38017.08,38668.68,39168.94,39448.79,39619.63,40043.55,40613.06,41066.73,41210.27,41283.15,41339.23,41329.03,41257.5,41118.34,41180.43,41259.97,41535.22,41714.16,41906.85,42109.7,42377.92,42694.72,43186.91,43663.98,44214.18,44586.16,44927.14,45160.63,45506.89,46239.73,46853.83,47544.49,48051.92,48807.12,49573.55,49929,49758.2,49628.41,50046.35,50297.58,50528.94,49854.16,49689.41,49391.53,49211.79,48777.99,48829.15,48883.81,48867.97,49104.68,49366.61,49686.05,49685.63,50001.21,50379.12,50913.69,51495.58,51600.93,51770.6,51764.04,52131.63,52765.82,53523.39,54366.35,55042.69,55562.2,56150.58,56705.71,57301.54,57530.0090576833,57758.4781153666,57986.9471730499,58215.4162307333,58443.8852884166,58672.3543460999
395143,"Syracuse, NY",78,16689.31,17033.63,17367.91,17690.82,18054.13,18374.24,18661.27,18980.52,19302.94,19603.14,19956.92,20357.34,20718.29,20962.15,21346.74,21870.52,22344.9,22810.96,23143.57,23499.47,23880.27,24366.75,24876.32,25400.64,25791.39,26045.09,26223.06,26397.9,26685.96,26968.72,27286.76,27542,27841.74,28140.96,28370.61,28567.78,29077.28,29408.04,29753.98,30047.19,30528.07,31091.05,31368.85,31415.01,31514.5,31623.33,32150.73,32686.65,32753.89,32796.39,32682.85,32688.04,32743.62,32845.95,33121.67,33562.06,33558.96,33638.37,33601.65,34082.4,34086.03,34285.36,34217.29,34514.56,34655.36,34865.11,35002.37,35115.2,35365.51,35661.99,35946.06,36188.15,36405.79,36698.91,37071.2,37577.56,37929.79,38335.68,38610.17,39069.36,39536.22,39961.03,40315.51,40249.69,40520.43,40776.12,41116.53,41394.8,41517.18,41363.55,41373.88,41265.2,41297.08,41194.16,41357.76,41509.33,41494.26,41845.8,42167.97,42554.83,42702.57,42950.81,43254,43781.58,44029.17,44192.16,44300.07,44767.4,45423.43,46068.28,46340.89,46412.75,47014.49,47356.88,47727.07,47793.21,48357.6,48877.33,49403.37,49618.73,49236.93,49358.56,49395.75,49722.31,49869.88,50349.13,50443.96,50289.07,50594.5,50833.84,51091.03,50604.64,50740.45,51107.43,51534.5,52146.58,51826.6,51611.6,51135.02,51653.63,52189.03,52751.92,53573.02,54528.58,55202.91,56011.06,56760.78,57510.02,57906.7663554133,58303.5127108266,58700.25906624,59097.0054216533,59493.7517770666,59890.4981324799
394484,"Colorado Springs, CO",79,15711.77,15986.64,16398.74,16914.11,17522.11,17954.33,18346.26,18777.28,19299.07,19725.57,20154.91,20693.3,21138.53,21408.65,21602.33,22063.69,22471.83,22988.67,23348.59,23630.6,23979.55,24371.02,24860.58,25413.09,25826.89,26155.39,26364.55,26555.85,26799.7,27006.7,27200.99,27309.92,27503.81,27759.18,28003.39,28225.57,28387.32,28656.76,28814.36,29000.1,29326.61,29551.6,29855.34,30001.38,30293.17,30567.8,30928.86,31144.09,31371.98,31606.62,31812.09,31932.21,32171.52,32521.44,32848.39,32971.62,33241.22,33458.57,33787.13,34030.91,34299.32,34754.01,35090.31,35565.46,36044.79,36533.84,37001.29,37355.41,37835.85,38325.16,38998.24,39746.93,40422.79,41127.78,41687.91,42046.53,42692.81,43340.39,44465.19,45341.57,46263.77,46920.57,47269.98,47451.68,47887.44,48690.13,49332.14,49647.87,49926.17,49777.55,49682.16,49475.7,49363.86,49524.35,49671.86,49862.42,49857.88,50024.12,50220.8,50256.35,50346.79,50382.11,50589.22,50964.5,51302.28,51788.3,52081.53,52217.1,52677.04,52849.58,53538,54183.44,55018.23,55910.91,56344.98,56327.24,56166.89,56365.92,56572.33,56749.48,56114.1,55516.8,54968.68,54424.19,54035.74,54083.11,53913.22,53614.79,53726.17,53691.72,54011.07,54410.27,55017.92,55624.36,56090.91,56842.4,57116,57546.88,57373.48,57579.6,58120.28,58748.07,59504.81,60096.6,60239.75,60396.08,60442.59,60755.29,61212.4163311415,61669.542662283,62126.6689934245,62583.795324566,63040.9216557074,63498.0479868489
395235,"Winston-Salem, NC",80,15497.09,15767.72,16044.22,16428.83,16863.65,17275,17515.83,17693.23,17896.09,18009.98,18240.07,18580.52,18824.93,18941.19,19187.21,19539.9,19929.71,20337.84,20739.54,20969.2,21316.84,21678.26,22124.27,22589.51,22942.7,23239.08,23500.82,23803.8,24116.8,24409.12,24763.44,25182.86,25598.34,25988.62,26382.08,26810.61,27221.86,27692.86,28109.86,28509.3,28909.86,29272.34,29413.24,29389.35,29375.79,29419.41,29554.28,29675.25,29747.96,29969.77,30211.55,30351.64,30526.12,30755.75,31110.47,31512.65,31828.82,32163.25,32487.83,32858.68,33146.29,33524.59,33756.71,34064.52,34394.02,34733.33,35069.21,35508.16,35927.89,36555.64,36914.87,37202.45,37457.45,37683.93,37884.11,38032.98,38330.39,38634.69,39063.57,39651.28,40213.22,40590.4,40682.52,40523.86,40690.22,40968.91,41222.49,41142.02,41059.98,40929.8,40761.66,40575.64,40308.02,40295,40249.54,40275.09,40211.06,40251.88,40326.68,40476.62,40682.84,40941.27,41235.5,41669.62,42028.66,42291.01,42465.01,42623.33,43099.3,43496.71,43859.01,43953.85,44320.54,44651.53,44778.7,44665.95,44608.74,44963.66,45000.05,44899.54,44007.2,43629.47,43240.74,42999.33,42952.48,42700.83,42233.75,41986.26,41928.42,41938.31,41863.86,41475.09,41571.88,41753.4,42266.76,42838.8,42705.93,42519.99,42166.7,42405.13,42920.62,43542.17,44154.28,44483.62,44742.51,44966.31,45199.91,45483.5,45664.8489198569,45846.1978397139,46027.5467595708,46208.8956794278,46390.2445992847,46571.5935191416
395224,"Wichita, KS",81,17322.23,17650.99,18143.85,18921.04,19606.83,20049.17,20183.08,20347.3,20768.61,21111.01,21356.02,21618.18,21836.62,22025.8,22133.41,22511.04,22617.89,22821.68,22876.5,23119.84,23565.03,24075.88,24545.6,24827.35,25046.73,25138.92,25241.4,25435.2,25733.7,26034.84,26394.76,26750.79,27061.38,27371.84,27590.03,27850.16,28050.24,28304.11,28548.36,28931.43,29396.83,29804.5,30049.13,30153.25,30485.36,30928.97,31463.12,31839.29,32036.73,32193.03,32298.07,32402.4,32675.84,32961.39,33189.89,33324.91,33393.14,33515.13,33541.8,33553.82,33528.51,33646.22,33875.14,34384.06,34779.2,35194.3,35556.22,35908.5,36510.91,37167.38,37938.29,38644.07,39336.63,40040.85,40523.02,40768.5,41084.66,41406.31,41776.29,42153.16,42354.77,42490.88,42445.26,42615.94,42790.47,43215.91,43466.01,43517.22,43514.45,43408.99,43562.8,43701.21,43514.11,43428.17,43295.33,43484.99,43699.21,43954.31,44054.77,43907.33,43868.75,43800.64,43947.49,44163.42,44337.69,44543.01,44686.16,44711.75,45037.48,45361.41,45940.9,46523.6,47206.67,47969.44,48171.93,47844.74,48057.54,48698.7,49348.97,49605.33,48828.46,48316.91,47942.03,48099.36,48189.9,48534.44,48428.57,48257.85,48264.82,48278.54,48533.6,48729.89,49206.29,49374.88,49475.45,49717.93,49805.68,50156.67,50190.08,50672.92,50759.08,50984.11,51157.48,51496.02,51456.97,51455.41,51545.36,51908.54,52212.5721291086,52516.6042582172,52820.6363873258,53124.6685164344,53428.7006455429,53732.7327746515
395115,"Springfield, MA",82,15830.21,16132.09,16445.91,16698.45,17048.39,17369.08,17656,17937.55,18193.98,18422.68,18675.14,18993.37,19262.95,19461.56,19822.65,20273.78,20694.66,21038.63,21317.77,21624.83,22040.93,22591.23,23181.13,23767.55,24243.11,24577.43,24925,25389.04,25840.87,26431.34,27013.24,27682.46,28187.95,28668.46,29065.04,29515.85,30009.08,30484.91,30871.84,31307.42,31643.82,31872.01,31872.1,31772.8,31736.08,31768.54,31883.9,31905.15,31844.69,31808.69,31727.6,31605.48,31641.34,31763.01,31900.91,32083.62,32192.15,32404.54,32609.31,32809.94,33014.82,33278.77,33510.13,33850.17,34081.17,34456.76,34790.26,35128.8,35480.64,35871.53,36292.6,36735.36,37154.02,37565.05,37926.46,38291.9,38612.71,39098.44,39633.32,40303.89,40772.37,41246.96,41498.61,41504.64,41964.03,42147.33,42585.65,42762.71,43158.33,43033,42936.6,42837.15,42836.43,43041.85,43187.59,43312.87,43432.47,43690.9,43953.8,44063.03,44155.35,44324.19,44718,45370.85,45757.22,46182.04,46444.98,46727.74,47251.58,47730.39,48334.19,49143.77,50010.81,50871.33,51218.33,51067.63,51046.68,51204.73,51504.73,52068.37,51890.81,51952.49,51565.16,51087.56,49857.82,49594.21,49629.03,49738.04,49850.21,50058.02,50188.15,50225.65,50247.76,50500.16,50828.66,51466.35,51339.66,51335.46,50964.88,51270.44,51652.84,52053.63,52483.48,52750.84,53041.87,53271.89,53477.52,53781.65,54152.6753209026,54523.7006418052,54894.7259627078,55265.7512836104,55636.776604513,56007.8019254156
394440,"Fort Myers, FL",83,14179.62,14430.22,14749.62,15088.54,15560.16,15990.47,16289.25,16430.38,16638.44,16809.52,17115.75,17458.97,17764.99,17896.58,18044.97,18105.94,18379.68,18678.3,19031.34,19318.44,19625,19967.1,20334.5,20729,21099.06,21435.43,21777.5,22203.35,22635.42,23067.91,23501.38,23912.4,24387.24,24910.1,25455.94,25936.45,26435.08,26890.96,27239.41,27477.71,27950.67,28332.33,28679.48,28829.53,28949.63,29016.41,29144.32,29275.58,29420.33,29569.25,29668.39,29704.92,29801.79,30021.65,30255.93,30535.88,30851.26,31134.23,31382.79,31605.41,31833.14,32208.47,32506.94,32772.33,33110.41,33475.66,33784.56,33958.08,34182.69,34443.54,34803.11,35241.11,35673.16,36104.18,36440.17,36602.14,37025.68,37485.49,38212.1,38969.02,39658.57,40320.47,40671.13,40625.82,40972.43,41276.2,41654.8,41735.51,41988.91,42125.97,42196.41,42159.65,42219.31,42397.48,42681.48,43017.49,43324.41,43706.93,43997.44,44327.09,44823.41,45400.97,45932.83,46549.52,47160.67,47823.33,48349.54,48695.59,49410.33,49962.25,50601.87,51020.75,51442.63,51875.4,51864.91,51350.43,50709.13,50361.32,50095.26,50013.88,49035.87,48414.13,47438.94,46473.87,46111.77,46010.04,46082.39,45992.05,45986.58,45940.45,46073.05,46279.05,46277.24,46276.87,46424.43,47328.2,47503.82,47727.47,47373.84,47578.74,48026.12,48608.99,49268.8,49768.98,50192.11,50550.06,50818.01,51043.82,51247.3386742967,51450.8573485933,51654.37602289,51857.8946971866,52061.4133714833,52264.9320457799
394399,"Boise City, ID",84,15698.13,15975.29,16148.66,16355.69,16756.72,16900.3,17061.69,17277.18,17616.52,17738.74,17931.6,18258.89,18567.58,18759.08,18927.54,19037.1,19400.02,19669.23,19873.97,20035.96,20345.48,20861.13,21259.54,21526.65,21761.7,21844.93,21924.91,22121.25,22327.09,22566.24,22795.64,23019.15,23331.65,23637.14,24026.67,24446.3,24918.06,25421.47,25949.17,26277.81,26959.04,27505.21,28021.25,28055.87,28326.21,28570.65,28949.11,29301.93,29663.14,30053.13,30282.22,30437.94,30823.31,31322.64,31837.44,32119.4,32677.83,33223.69,33721.98,34174.58,34476.53,35071.93,35403.68,35759.73,36135.78,36460.75,36744.38,36994.67,37248.94,37637.2,37766.48,38009.49,38065.38,38297.29,38526.9,38663.1,39185.41,39673.45,40405.29,41110.43,41934.38,42613.86,42879.13,42838.73,43121.64,43630.51,43844.74,43996.63,44052.2,44183.92,44140.5,44051.81,43981.01,44066.63,44351.35,44733.57,45008.03,45267.36,45264.66,45163.45,45485.47,45906.44,46463.33,46973.86,47277.12,47676.05,47746.76,47694.29,48133.54,48640.17,49162.45,49638.59,50139.41,50761.82,50842.68,50514.69,50023.56,50029.07,49948.52,50190.71,49692.74,49635.72,49133.85,48195.4,47373.65,46837.06,46574.03,46668.16,46920.25,47064.22,47204.12,47170.95,47276.61,47395.42,47870.93,48947.14,49546.82,50227.59,50280.51,50447.01,50622.79,50945.98,51266.59,51610,51741.98,51913.36,52018.88,52025.98,52417.4264956293,52808.8729912586,53200.3194868878,53591.7659825171,53983.2124781464,54374.6589737757
395160,"Toledo, OH",85,17540.03,17874.68,18131.54,18288.44,18540.2,18685.07,18769.43,18893.77,19048.66,19163.74,19358.99,19674.26,19898.01,20005.44,20204.35,20558.75,20845.39,21215.24,21529.19,21906.72,22347.89,22812.29,23300.6,23749.46,24154.28,24494.81,24777.45,25051.85,25323.55,25571.13,25783.51,26025.59,26341.25,26590.36,26865.29,27132.02,27480.82,27865.08,28203.99,28487.76,28864.38,29035.26,29072.07,28879.89,28858.57,28926.48,29129.5,29387.72,29386.73,29345.03,29312.32,29357.89,29578.8,29864.63,30212.36,30701.09,31006.31,31396.01,31622.34,31928.07,32205.63,32603.3,32965.94,33481.51,33898.01,34288.36,34516.37,34754.89,34990.22,35337.31,35682.27,35984.22,36318.74,36600.17,36968.3,37323.66,37766.78,38173.6,38551.72,39001.67,39326.62,39592.25,39623.85,39773.99,40142.92,40504.33,40758.08,40732.89,40874.22,40921.54,40986.63,40931.23,40804.46,40833.13,40905.46,41063.4,41151.85,41234.38,41257.79,41392.59,41415.86,41574.43,41726.89,42248.35,42409.04,42595.96,42643.39,42988.47,43451.1,43936.07,44329.2,44476.33,44768.85,44949.8,44956.68,44543.58,44361.21,44523.41,44544.51,44402.88,43589.52,43053.94,42559.45,42291.65,42204.94,42205.56,42153.74,42040.82,42149.24,42130.75,42340.42,42463.24,42561.64,42634.73,42863.12,43671.77,43966.62,44331.42,44239.5,44346.69,44530.42,44803.56,45329.09,45988.82,46458.29,46925.43,47259.88,47727.68,48007.224525194,48286.769050388,48566.313575582,48845.858100776,49125.40262597,49404.9471511639
394816,"Madison, WI",86,17307.21,17694.42,18042.37,18271.09,18524.81,18638.45,18870.83,19270.06,19709.04,20050.72,20407.51,20761.01,21090.37,21249.92,21531.8,21709.44,21852.65,22017.19,22208.22,22357.47,22613.87,22870.4,23322.42,23795.88,24231.08,24587.37,25012.5,25512.73,26072.62,26649.31,27109.28,27373.34,27616.4,27792.37,28217.19,28928.01,29532.43,30137.93,30462.51,30728.61,31196.05,31539.46,31918.08,32243.08,32639.01,33066.35,33530.65,33961.52,34253.89,34562.76,34792.36,35048.5,35438.71,35997.35,36417.86,36662.56,36701.62,36772.82,36906.18,37306,37694.45,38209.18,38764.57,39459.3,40045.76,40535.04,40728.61,40725.49,40870.61,41157.8,41545.07,41905.07,42272.34,42621.51,43008.86,43430.53,43955.79,44535.53,45374.24,46510.13,47423.95,48246.74,48541.88,48541.58,48776.86,49110.45,49339.53,49391.98,49581.56,49733.93,49848.95,49812.38,49767.52,49941.78,50093.95,50445.78,50695.85,51039.37,51181.22,51312.93,51432.92,51677.7,52156.22,53001.6,53473.51,53831.55,54083.37,54383.05,55072.96,55683.77,56543.26,57180.16,57979.05,58732.72,59030.47,58761.92,58643.36,58960,59171.33,59326.1,58518.45,58183.14,57903.14,58113.63,57587.09,57544.85,57445.5,57692.87,58132.3,58478.45,58762.54,58517.22,58687.14,58713.61,59009.73,59608.24,59431.96,59425.04,59129.43,59687.52,60290.74,61053.66,61918.45,62794.73,63332.56,63903.4,64382.71,65077.3,65458.4625230769,65839.6250461538,66220.7875692307,66601.9500923076,66983.1126153845,67364.2751384614
394766,"Lakeland, FL",87,13800.41,14041.37,14380.06,14770.16,15289.83,15769.01,16114.09,16298.64,16548.61,16761.82,17038.3,17274.3,17472.52,17501.26,17577.4,17601.35,17833.64,18088.98,18390.15,18620.96,18871.01,19155.55,19441.95,19730.75,19996.25,20231.16,20442.99,20703.61,20971.03,21239.52,21500.35,21733.18,22026.89,22363.69,22771.48,23175.73,23596.71,23979.24,24258.85,24433.07,24816.52,25118.87,25402.93,25525.68,25622.08,25671.32,25768.79,25863.02,25969.36,26079.5,26150.72,26172.28,26247.31,26430.49,26642.67,26912.11,27212.82,27484.55,27735.94,27974.98,28218.16,28591.91,28913.01,29220.63,29592.13,29987.63,30313.66,30497.47,30726.61,30988.52,31352.07,31799.58,32241.24,32681.77,33000.33,33122.84,33481.91,33874.36,34463.55,35032.94,35542.54,36028.36,36296.72,36276.38,36606.32,36897.51,37197.6,37171.09,37298.06,37323.66,37238.43,37004.15,36857.43,36814.54,36875.6,36996.91,37095.39,37259.15,37408.5,37660.69,38055.72,38518.78,38931.91,39405.43,39875.76,40388.86,40909.54,41408,42217.64,42887.35,43556.06,43952.16,44351.09,44758.54,44935.31,44837.88,44623.26,44666.11,44723.61,44888.15,44249.59,43926.65,43200.8,42394.88,42060.06,42039.39,42071.06,41839.12,41686.01,41498.42,41518.48,41654.35,41604.45,41555.4,41636.68,42392.79,42495.17,42642.35,42239.89,42300.48,42578.91,42976.38,43417.12,43692.12,43899.65,44052.92,44126.85,44164.58,44340.6702058754,44516.7604117509,44692.8506176263,44868.9408235017,45045.0310293772,45221.1212352526
394931,"Ogden, UT",88,18231.11,18583.86,18950.61,19310.85,19751.86,19978.28,20150.93,20425.14,20862.09,21177.36,21514.08,21833.73,22209.41,22337.64,22591.27,22966.87,23261.56,23604.21,23939.31,24430.29,24885.9,25365.57,25906.04,26525.04,27105.49,27523.75,27875.34,28183.33,28587.58,28863.01,29031.62,29101.2,29322.53,29665.44,29903.84,30054.29,30155.45,30369.08,30789.38,31378.13,32015.59,32585.96,32988.52,33193.35,33529.55,33921.12,34297.28,34479.13,34658.74,34812.05,35098.42,35480,35945.57,36469.71,36924.11,37029.58,37357.23,37555.58,37835.47,37964.18,38252.33,38751.79,39202.24,39692.45,40167.76,40641.15,41026.65,41510.76,42023.19,42617.09,43148.5,43744.33,44468.61,45096.53,45686.6,45768.23,46155.46,46530.06,47163.28,47766.97,48226.37,48618.76,48833.93,49075.69,49539.15,50036.82,50362.18,50474.56,50709.1,50917.6,51068.91,51006.31,51068.1,51075.16,51195.94,51390.63,51694.53,52050.61,52203.7,52176.98,52357.71,52651.11,52872.31,53009.36,53266.13,53656.99,54040.72,54414.83,55154.42,55674.53,56156.25,56466.28,57059.61,57797.84,58204.88,58361.29,58303.35,58890.98,59414.39,59987.43,59367.6,59102.11,58823.15,58749.68,59491.45,60056.75,60320.34,60039,60334.55,60556.09,60810.85,60755.86,61027.86,61272.16,61711.34,62775.39,63072.92,63483.15,63125.02,63194.91,63588.08,63971.57,64498.39,64773.62,65069.95,65382.35,65683.62,66017.01,66513.7258180667,67010.4416361334,67507.1574542002,68003.8732722669,68500.5890903336,68997.3049084003
394528,"Daytona Beach, FL",89,12105.2,12329.56,12599.77,12872.94,13264.3,13616.21,13907.97,14119.13,14395.09,14629.62,14961.24,15302.96,15615.29,15770.39,15981.4,16157.81,16524.41,16911.32,17327.18,17659.2,18010.61,18391.64,18791.19,19210.8,19610.05,19975.09,20315.43,20701.69,21100.03,21493.71,21830.45,22085.25,22413.91,22775.47,23161.15,23491.59,23860.21,24170.14,24366.28,24446.38,24759.64,24968.37,25211.83,25352.3,25483.13,25547.05,25659.84,25770.27,25896.16,26021.29,26143.38,26253.6,26417.19,26688.48,26943.01,27206.84,27504.34,27771.24,28049.8,28350.17,28656.87,29093.5,29422.24,29678.89,30010.23,30358.72,30689.27,30932.03,31233.1,31555.5,31881.31,32187.88,32507.31,32810.08,33033.36,33107.27,33435.45,33779.45,34307.91,34804.58,35254.25,35669.07,35949.05,36028.39,36468.56,36856.04,37233.61,37264.29,37470.71,37552.45,37558.04,37450.65,37455.18,37540.2,37726.08,37966.45,38219.48,38504.04,38658.91,38797.37,39133.92,39491.22,39812.43,40211.64,40666.36,41106.33,41373.64,41429.88,41848,42079.66,42649.17,43316.2,44009.06,44679.35,44960.51,44797.03,44529.44,44508.63,44693.56,45190.41,44883.7,44886.22,44172.4,43054.35,42663.4,42351,42192.4,41884.55,41667.97,41405.39,41321.36,41322.21,41146.39,40966.3,41019.87,41848.92,42039.09,42266.78,41853.44,41797.54,41970.4,42247.99,42624.09,42898.82,43114.72,43269.58,43350.8,43401.01,43574.0557481109,43747.1014962217,43920.1472443326,44093.1929924434,44266.2387405543,44439.2844886651
394531,"Des Moines, IA",90,18145.44,18410.33,18795.15,19264.41,19825.65,19993.41,20080.33,19955.39,20354.16,20417.14,20773,21123.57,21262.7,21196.16,21333.41,22008.07,22329.09,22600.72,22295.09,22296.35,22666.77,23259.82,23767.82,24054.04,24303.87,24475.62,24659.73,24931.18,25270.58,25693.49,26095.4,26374.88,26627.25,26883.17,27310.41,28062.57,28569.73,29019.43,29087.16,29319.8,30032.81,30773.94,31196.76,31217.06,31326.76,31538.29,31937.81,32482.44,32813.72,33121.4,33177.74,33104.6,33285.72,33590.89,34188.29,34786.7,34916.2,35067.71,34974.46,35080.89,35675.62,36417.75,37217.8,37782.39,38169.65,38601.93,38631.25,38545.14,38959.3,39487.32,39972.47,40392.66,40772.36,41286.85,41856.24,42461.99,43096.01,43627.86,44314.19,45221.43,45911.38,46339.25,46401.79,46470.39,46864.53,47406.32,47954.43,48254.14,48446.72,48538.38,48663.77,48607.41,48611.69,48624.06,48985.92,49565.58,49969.67,50439.41,50440.11,50193.33,50589.97,50994.01,51642.69,52306.11,52496.46,52813.45,52804.36,53000.13,53434.55,53807.53,54189.63,54413.56,55047.25,55845.8,56107.97,55787.46,55981.5,56555.46,57097.71,57407.57,56660.43,56308.16,56042.39,56477.1,56395.53,56715.17,56562.97,56311.09,56685.74,56945.6,57673.74,58122.2,58766.95,59326.1,59671.28,60340.48,60626.01,61016.86,61044.81,61040.63,61301.52,61808.93,62223.6,62216.97,61973.1,61847.64,61990.82,62288.03,62652.8555639415,63017.681127883,63382.5066918245,63747.332255766,64112.1578197075,64476.983383649
394711,"Jackson, MS",91,13925.81,14223.82,14628.74,14966.22,15276.2,15376.17,15493.54,15653.34,15977.03,16143.3,16378.59,16657.22,16887.12,16963.6,17042.49,17202.91,17381.51,17595.83,17743.21,17944.06,18284.85,18654.73,18997.86,19268.06,19526.52,19769.03,20029.51,20306.4,20536.53,20662.11,20829.43,21113.09,21551.52,21952.27,22351.89,22605.41,22872.89,23143.61,23451.77,23811.82,24309.81,24681.83,24969.98,25049.72,25166.41,25285.6,25402.07,25489.03,25604.01,25719.63,25811.54,25951.56,26237.2,26537.76,26835.46,27081.58,27431,27729.22,28115.36,28418.73,28970.67,29482.2,29990.53,30340.45,30735.31,30986.78,31198.22,31372.41,31760.51,32184.26,32570.14,32889.26,33283.31,33657.69,34017.44,34255.22,34663.46,35035.18,35483.69,36059.96,36610.3,37031.23,37248.99,37388.98,37783.01,38126.26,38192.07,37948.95,38103.04,38279.22,38450.5,38485.33,38357.33,38376.59,38346.97,38509.1,38807.57,38994.4,39128.3,39133.43,39431.9,39684.84,39927.23,40064.27,40309.89,40432.07,40959.78,41557.23,42180.12,42300.1,42457,42755.12,43361.97,44141.44,44623.59,44482.62,44235.05,44480.88,44511.52,44628.46,43954.76,43875.25,43620.76,43300.3,43196.32,43244.2,43382.04,43428.76,43503.77,43409.03,43425.41,43268.99,43466.84,43580.2,43746.39,44161.88,44417.55,44653.65,44911.21,45071.75,45369.12,45516.07,45903.98,46324.11,46459.92,46619.49,46770.79,47178.12,47366.2256009956,47554.3312019911,47742.4368029866,47930.5424039822,48118.6480049777,48306.7536059733
