NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"PALM SHORES 4.0 NNW, FL US",28.2361,-80.6908,10/11/2018,,,michael
"MERRIT ISLAND 9.1 N, FL US",28.479253,-80.709267,10/11/2018,,,michael
"TITUSVILLE 3.5 NW, FL US",28.6282,-80.8572,10/11/2018,,,michael
"PUNTA GORDA 4 ESE, FL US",26.91463,-81.99682,10/11/2018,,,michael
"MYAKKA RIVER ST PK, FL US",27.24012,-82.31525,10/11/2018,,,michael
"PLANTATION 3.4 E, FL US",26.118211,-80.206628,10/11/2018,,,michael
"GAINESVILLE 5.0 SSW, FL US",29.605565,-82.360065,10/11/2018,,,michael
"MICANOPY 2.1 WNW, FL US",29.51978,-82.312725,10/11/2018,,,michael
"NAPLES 5.7 SE, FL US",26.097565,-81.722053,10/11/2018,,,michael
"ALACHUA 5.2 NNW, FL US",29.85194588,-82.49993896,10/11/2018,,,michael
"GAINESVILLE 7.7 W, FL US",29.657232,-82.463644,10/11/2018,,,michael
"NAPLES PARK 3.7 ENE, FL US",26.279769,-81.758328,10/11/2018,,,michael
"LAKE PLACID 2.6 SW, FL US",27.271367,-81.4005,10/11/2018,,,michael
"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936,10/11/2018,,,michael
"FORT LAUDERDALE, FL US",26.1019,-80.2011,10/11/2018,,,michael
"GAINESVILLE 5.8 WSW, FL US",29.64164,-82.42455,10/11/2018,,,michael
"GAINESVILLE 7.5 WSW, FL US",29.646704,-82.456255,10/11/2018,,,michael
"GAINESVILLE 3.0 WNW, FL US",29.684325,-82.384629,10/11/2018,,,michael
"FORT LAUDERDALE BEACH, FL US",26.1408,-80.1061,10/11/2018,,,michael
"MELROSE 1.7 W, FL US",29.709135,-82.066162,10/11/2018,,,michael
"GAINESVILLE 5.4 W, FL US",29.67778,-82.426389,10/11/2018,,,michael
"SEBRING 2.8 WNW, FL US",27.49949074,-81.49796295,10/11/2018,,,michael
"STUART, FL US",27.1897,-80.2397,10/11/2018,,,michael
"GAINESVILLE 2.4 SW, FL US",29.64781761,-82.36181641,10/11/2018,,,michael
