City,HurricaneName,SizeRank,before,after,percent,increase
Saint James City,charley,17078,97281.25032,120572.4842,23.942161314112518,1
North Redington Beach,charley,17214,119914.6399,145327.6101,21.192550151668343,0
Mangonia Park,charley,17287,32879.56224,45907.30955,39.622630054821556,1
Carrabelle,charley,17655,31732.09046,40275.31683,26.92298630866819,1
Steinhatchee,charley,17786,35559.02265,46975.93499,32.10693514378693,1
Holmes Beach,charley,17791,207170.8264,243629.1474,17.59819258026573,0
Belleair Beach,charley,17838,230405.2473,283011.7137,22.832147712115077,0
Cypress Lakes,charley,18462,99116.46093,119185.9779,20.248419668831687,0
Eastpoint,charley,18586,114988.7238,147415.8088,28.200230360326856,1
Redington Beach,charley,18622,175554.9675,216615.7338,23.38912244109526,0
Jupiter Island,charley,18643,1498530.044,1793587.476,19.68979088416595,0
Indian Shores,charley,18715,186544.7386,225550.2865,20.9094870178236,0
Limestone Creek,charley,18732,77508.73348,94291.98445,21.653367583835806,0
Chiefland,charley,19727,35529.16318,39289.22805,10.58303808325157,0
Hernando Beach,charley,19849,158737.5007,201978.287,27.24043537873342,1
Golf,charley,19910,444163.7689,541360.8273,21.88315779126125,0
Gulf Stream,charley,20136,268819.0859,318614.2739,18.52368027861074,0
Sea Ranch Lakes,charley,21382,161666.9499,201760.0073,24.799785871385446,1
Manalapan,charley,21435,290597.1094,353893.5449,21.781508987026406,0
Masaryktown,charley,21874,41581.50841,53052.04234,27.585660955102416,1
Hillsboro Pines,charley,22360,170134.5795,221294.6152,30.070333644313624,1
Lake Hart,charley,22485,135870.0708,159145.4452,17.13061181388595,0
Melbourne Village,charley,23133,114147.4199,148866.5905,30.41608003966807,1
Baldwin,charley,23849,36070.98586,40805.92642,13.126728995923271,0
Cortez,charley,24595,133949.2881,163207.3723,21.84265748255215,0
Bradenton Beach,charley,24773,143017.4402,168143.6669,17.56864523995305,0
Saint Lucie,charley,24780,64493.73391,81685.52781,26.65653367812581,1
Tangelo Park,charley,25422,37841.47522,47974.02488,26.776307216069462,1
Boca Grande,charley,25518,455581.0567,506243.2543,11.120347708697862,0
Anna Maria,charley,25540,305687.4007,358406.4539,17.24606675946655,0
Weeki Wachee Gardens,charley,25665,97715.61204,119603.4814,22.399562263438693,0
Fanning Springs,charley,25794,45451.21818,52820.70688,16.214062009987682,0
Golden Beach,charley,25893,677967.4644,819396.6039,20.86075614633874,0
Suwannee,charley,26215,59670.55667,75733.64232,26.91961755750787,1
Earleton,charley,26277,74079.89126,86914.1941,17.32494827098912,0
Babson Park,charley,26638,45492.89524,53017.86392,16.540975552999353,0
Terra Ceia,charley,27052,167266.067,200922.6545,20.121587183609687,0
Mexico Beach,charley,27973,100933.3756,152771.149,51.35840656457744,1
Horseshoe Beach,charley,28656,50626.84455,66662.24654,31.673714079026066,1
Captiva,charley,28676,260904.879,291680.9598,11.795900834801953,0
Jacksonville,dennis,12,52229.68266,61480.05435,17.710947528089,0
Orlando,dennis,16,87103.38849,114235.0858,31.14884251961666,0
Miami,dennis,20,104500.5725,132340.3656,26.640804384109952,0
Tampa,dennis,50,60275.09126,77788.70274,29.056134323304533,0
Saint Petersburg,dennis,84,56710.4626,72152.7244,27.23000499734948,0
Tallahassee,dennis,89,84098.6969,98003.14277,16.533485514684607,0
Lakeland,dennis,105,51439.46604,65308.70475,26.96225248375459,0
Fort Myers,dennis,106,95618.23398,127493.3776,33.33584222719191,1
Pensacola,dennis,110,51493.98658,63037.95088,22.41808231737027,0
Sarasota,dennis,113,118448.7637,156779.9571,32.36099069559137,1
Hialeah,dennis,116,112423.0614,141229.2673,25.623039918391687,0
Boca Raton,dennis,128,121900.8058,153876.3312,26.230774431845454,0
Bradenton,dennis,130,83981.46837,108499.4315,29.19449207768121,0
Gainesville,dennis,132,75077.85429,90372.68703,20.37196305707047,0
Port Saint Lucie,dennis,133,128593.647,170095.9122,32.273962336568616,1
West Palm Beach,dennis,158,88829.22378,115408.7211,29.92201911594819,0
Cape Coral,dennis,171,83797.21533,118691.5903,41.64144934003261,1
Lake Worth,dennis,172,69531.33821,92323.51491,32.77971816271188,1
Homestead,dennis,188,85721.85607,110072.957,28.4071088126172,0
Fort Lauderdale,dennis,190,111605.986,141853.4551,27.102013237892088,0
Boynton Beach,dennis,210,112775.9937,143644.618,27.371626963549406,0
Pembroke Pines,dennis,219,102955.9957,129240.6788,25.530016898277637,0
Clearwater,dennis,233,70830.97375,89780.02572,26.75249395396036,0
Hollywood,dennis,240,82253.3571,105404.0214,28.145555532589935,0
Saint Augustine,dennis,275,119041.3229,145331.5018,22.084918295208226,0
Miramar,dennis,287,115251.8353,144486.7327,25.36610139344131,0
Coral Springs,dennis,292,91198.86224,114783.6701,25.860857559751064,0
Melbourne,dennis,299,106806.4554,139570.4274,30.67602222852157,0
Riverview,dennis,312,118842.9246,153340.7131,29.028054144672232,0
New Port Richey,dennis,338,67182.01959,86710.27598,29.067682854992317,0
Spring Hill,dennis,339,101759.1041,133199.6746,30.89705906716999,0
Largo,dennis,344,75711.0771,94304.25713,24.558070948379104,0
Vero Beach,dennis,350,85760.49364,113190.0892,31.98395251214648,1
Palm Bay,dennis,354,103060.1342,139579.3718,35.43488263767465,1
Delray Beach,dennis,357,66856.11974,87408.16402,30.740707597039496,0
Pompano Beach,dennis,390,81576.03678,105230.8509,28.997258329420905,0
Winter Haven,dennis,395,59886.01537,76763.92735,28.183394529960687,0
Miami Gardens,dennis,397,67737.29556,85846.86613,26.7350067939441,0
Davie,dennis,414,112073.9159,140701.8117,25.543763301305315,0
Apopka,dennis,432,107781.2665,141606.1532,31.382899643325313,1
Clermont,dennis,463,143295.9553,197123.7253,37.564053979966026,1
Sunrise,dennis,498,57831.66911,73087.54198,26.379790009142262,0
Plantation,dennis,518,107181.9018,134584.0833,25.5660527008861,0
Port Charlotte,dennis,523,64786.1985,88047.76266,35.905122848039916,1
Fort Pierce,dennis,529,54741.09049,71316.17804,30.279059846328604,0
Palm Coast,dennis,536,119901.1886,151157.4843,26.06837852481474,0
Deltona,dennis,548,91663.55035,121538.7019,32.59218242794149,1
Sanford,dennis,556,79134.95994,107487.4746,35.82805207900128,1
Town 'n' Country,dennis,567,84284.8906,104652.938,24.16571612658651,0
Saint Cloud,dennis,568,117821.9177,156208.8505,32.580468514984965,1
Brandon,dennis,574,110323.2999,138113.5287,25.189809247176076,0
Deerfield Beach,dennis,603,58346.64448,75008.31117,28.556340880427605,0
Oviedo,dennis,624,161921.6131,219676.3296,35.668318388312805,1
Wesley Chapel,dennis,633,149327.1228,191927.6678,28.52833711733444,0
Orange Park,dennis,652,95297.74036,110478.0806,15.929381098286521,0
Plant City,dennis,662,74843.84485,93950.84817,25.529157886388308,0
The Villages,dennis,664,152863.8898,174665.2309,14.261930092531239,0
Venice,dennis,672,142975.076,191189.4008,33.72218861418895,1
Winter Park,dennis,679,99972.69098,131344.743,31.380621760272625,1
Jupiter,dennis,690,179630.2357,227334.1511,26.556729280069636,0
Milton,dennis,704,32986.17842,41366.38157,25.405195604347313,0
Land O Lakes,dennis,709,166974.3737,213382.0209,27.793275202445038,0
Palm Beach Gardens,dennis,717,163431.8408,206189.3696,26.162300192362515,0
North Port,dennis,726,109812.1859,150478.0041,37.03215437040125,1
Lauderhill,dennis,728,48963.04331,60601.04019,23.768941007846024,0
Palm Harbor,dennis,734,98215.51058,121376.14,23.581437680492275,0
Daytona Beach,dennis,744,58117.18472,76823.1666,32.186662120890155,1
Deland,dennis,746,75215.73445,98987.0233,31.60414376569316,1
Winter Garden,dennis,771,149115.2657,195996.6887,31.439720661678717,1
Lutz,dennis,772,134934.6045,170591.387,26.42523215755229,0
Davenport,dennis,782,116582.2165,154521.9012,32.54328647971794,1
Tamarac,dennis,785,72583.25159,92410.39759,27.31642020117439,0
Cocoa,dennis,812,79041.06492,103653.3746,31.13863623283783,0
Valrico,dennis,822,140534.6626,176423.7724,25.537550050659156,0
Weston,dennis,838,180146.5561,231829.237,28.68924170346658,0
Port Orange,dennis,854,111296.0335,141468.2689,27.109892824706993,0
Fountainbleau,dennis,881,107065.7979,133007.9752,24.23012559457139,0
Poinciana,dennis,888,98329.7321,134045.3261,36.32227327099574,1
Stuart,dennis,912,77898.42109,98027.38556,25.840015995631,0
Panama City,dennis,916,51457.24529,67276.74078,30.74298944851269,0
Altamonte Springs,dennis,924,66602.68058,90189.82307,35.414704460233,1
Wellington,dennis,936,213861.5515,270262.0779,26.37244797132222,0
North Miami,dennis,965,61835.38604,81330.55098,31.527522003968723,1
Ormond Beach,dennis,1001,123683.2203,159074.1664,28.614185508881018,0
The Hammocks,dennis,1010,140201.684,174908.3518,24.754815213203855,0
Punta Gorda,dennis,1014,91200.6532,117983.3216,29.366750632000947,0
Margate,dennis,1019,59592.8551,75591.94661,26.847331753366515,0
Titusville,dennis,1023,65925.28282,90348.48247,37.046787825976004,1
Leesburg,dennis,1024,59293.21846,79001.05468,33.2379262449637,1
Bonita Springs,dennis,1040,166968.7223,223623.1389,33.93115538023135,1
Coconut Creek,dennis,1045,80563.09316,102573.3793,27.32055743724624,0
Middleburg,dennis,1068,101156.3945,118139.79,16.789245587435403,0
Tamiami,dennis,1081,137401.8622,171870.175,25.085768306275536,0
North Fort Myers,dennis,1086,71220.07088,96698.58097,35.774339698326344,1
Zephyrhills,dennis,1091,59414.88061,74190.62982,24.86876866249753,0
Longwood,dennis,1094,132831.0701,177240.321,33.43287896918025,1
Kendale Lakes,dennis,1112,112053.8656,139829.5631,24.787808391324248,0
Seminole,dennis,1116,91623.71666,112748.3148,23.055818853528688,0
Pine Hills,dennis,1127,39823.45117,51711.63215,29.852211776551552,0
Pinellas Park,dennis,1183,66678.33527,84054.15452,26.059167763622543,0
Windermere,dennis,1197,232678.6719,302233.6612,29.893152102008365,0
Port Richey,dennis,1219,60770.66755,79725.46472,31.190700932163786,0
Coral Gables,dennis,1233,273016.9465,338285.444,23.90639055074187,0
Palmetto,dennis,1256,106564.2647,135348.0572,27.010736273583102,0
Haines City,dennis,1259,58931.57561,73367.04972,24.49531335379817,0
Winter Springs,dennis,1273,127950.0731,170174.9071,33.00102374072033,1
Country Club,dennis,1294,84599.40252,109205.199,29.0850712263399,0
Rockledge,dennis,1305,120621.6911,158142.6004,31.106270321557446,0
Lake Mary,dennis,1323,144738.4815,194711.7649,34.526604730200944,1
Panama City Beach,dennis,1343,121735.8013,166366.4414,36.66188551222852,1
Merritt Island,dennis,1359,115675.4361,148073.0563,28.007346496617174,0
Oakland Park,dennis,1363,93385.80262,118669.7246,27.07469580026403,0
Ocoee,dennis,1374,118051.0899,153091.161,29.682124180032655,0
Okeechobee,dennis,1395,43397.05583,54502.73753,25.59086437454299,0
North Lauderdale,dennis,1407,64149.26814,80359.7178,25.2698902575508,0
Brooksville,dennis,1410,57099.70044,74016.75109,29.62721436301813,0
Cutler Bay,dennis,1412,123012.4902,156722.5679,27.40378448171598,0
Hudson,dennis,1414,81414.81736,103531.3121,27.165196038216592,0
North Miami Beach,dennis,1455,81874.1363,109443.689,33.673091339835,1
Greenacres,dennis,1467,78193.73175,102489.8401,31.071682865423533,0
Casselberry,dennis,1483,93595.10421,125743.3398,34.348202142997536,1
Hallandale,dennis,1494,89040.6459,116774.1614,31.147028662782862,0
Dunnellon,dennis,1525,68364.96985,91543.07803,33.90348628962354,1
Eustis,dennis,1621,74582.42497,99649.29465,33.60962008151772,1
Kendall West,dennis,1644,104259.8174,130406.965,25.07883502201491,0
Riviera Beach,dennis,1645,64494.70537,83809.79661,29.94833626914203,0
Royal Palm Beach,dennis,1656,128324.698,161657.4437,25.975315913075438,0
Lake Wales,dennis,1671,38092.92186,47243.50961,24.021753394581946,0
Fernandina Beach,dennis,1691,126745.7509,151970.6783,19.901990576316827,0
Egypt Lake-Leto,dennis,1711,54130.67792,70169.9453,29.63064198771816,0
New Smyrna Beach,dennis,1724,120813.0123,153679.8017,27.204676693588254,0
Golden Glades,dennis,1730,57000.2611,72981.33187,28.03683783476562,0
Greater Carrollwood,dennis,1741,101618.5145,126516.815,24.501736344512295,0
Lauderdale Lakes,dennis,1770,41711.66774,53697.28547,28.73444860730473,0
Auburndale,dennis,1786,48042.96356,61151.75525,27.28556008754262,0
Tarpon Springs,dennis,1796,89742.73975,112111.6077,24.92554608017748,0
Parkland,dennis,1802,351450.8135,434009.8165,23.49091247728753,0
Arcadia,dennis,1809,49623.27227,63012.09704,26.980938897280826,0
Navarre,dennis,1868,104301.6071,142755.3372,36.867821282113326,1
West Little River,dennis,1872,58816.14211,75009.75937,27.53260700049679,0
Dunedin,dennis,1879,80514.83019,101109.2513,25.578419604687753,0
Bartow,dennis,1903,38496.85569,49393.42021,28.30507667365288,0
Estero,dennis,1911,164714.4104,215418.0327,30.78274825916508,0
Inverness,dennis,1954,63026.71756,84577.04532,34.19236887830084,1
Cooper City,dennis,1956,216392.6034,269745.6671,24.655678087747443,0
Palm City,dennis,2064,188429.201,231510.5089,22.86339254816454,0
Dania Beach,dennis,2071,83853.88203,105358.4834,25.645325952001137,0
Cantonment,dennis,2085,84603.62323,103783.0481,22.669744081597536,0
Miami Lakes,dennis,2105,184016.6346,233142.8001,26.696589472351977,0
Ruskin,dennis,2108,93164.41909,121523.4545,30.439770555113128,0
Fleming Island,dennis,2118,143236.9698,165298.2484,15.401944505530876,0
Green Cove Springs,dennis,2129,84831.6402,99079.47297,16.795422953522017,0
Englewood,dennis,2135,100877.7855,132124.0606,30.974386427227824,0
Holiday,dennis,2154,50209.99303,66917.00323,33.274273091449594,1
Ponte Vedra Beach,dennis,2164,159848.8171,191442.7393,19.764877071461296,0
Temple Terrace,dennis,2178,80645.84924,98830.59961,22.54889810371102,0
Crawfordville,dennis,2197,78424.14858,97015.17426,23.70574117363278,0
Immokalee,dennis,2208,50854.90759,64070.83238,25.987511169126083,0
Sebastian,dennis,2240,120476.2946,158305.2658,31.399514174633325,1
Niceville,dennis,2251,135284.6511,182374.2189,34.80776822582205,1
Mount Dora,dennis,2259,90236.66819,122442.0342,35.689888219486576,1
Citrus Park,dennis,2319,130900.3715,161427.2972,23.320732668814472,0
Odessa,dennis,2326,171134.4709,217525.2635,27.10780145930262,0
Seffner,dennis,2373,107914.4854,134444.2434,24.584056442157674,0
Wildwood,dennis,2381,30124.0722,37617.59665,24.87553608373041,0
East Lake-Orient Park,dennis,2382,46672.11047,57167.99515,22.488558100981034,0
University Park,dennis,2392,141964.4033,178540.1184,25.76400439109231,0
Edgewater,dennis,2412,90792.02583,117773.0845,29.717432145990035,0
Wimauma,dennis,2430,107644.5462,145367.9321,35.04440051232248,1
Groveland,dennis,2436,97131.49069,136486.1275,40.516866909416926,1
Homosassa,dennis,2437,73999.87966,95865.8298,29.54862932273044,0
Ives Estates,dennis,2495,95258.62514,124162.8043,30.342847293376334,0
Sun City Center,dennis,2498,92955.64853,121939.2324,31.180013617618922,0
Parrish,dennis,2529,153673.3725,200793.2061,30.662328049057436,0
Village of Palmetto Bay,dennis,2633,286870.4837,361084.3971,25.87018101088802,0
Mulberry,dennis,2635,54782.16905,67449.43075,23.122964861866862,0
Oak Ridge,dennis,2639,52651.14666,69097.84565,31.237114542264756,0
Defuniak Springs,dennis,2640,33022.88582,43248.68985,30.965809849988446,0
Hialeah Gardens,dennis,2663,102348.024,129582.5536,26.609726827749984,0
Miami Shores,dennis,2717,194852.6596,256596.5706,31.68748690767164,1
Tavares,dennis,2776,78933.02537,106019.3197,34.3155405523005,1
Greater Northdale,dennis,2786,146815.4352,184309.1055,25.537962169252893,0
Lynn Haven,dennis,2797,106242.2116,138097.5582,29.983700565209247,0
Orange City,dennis,2815,77414.73634,100815.4154,30.227680369827624,0
Apollo Beach,dennis,2851,131352.6054,169310.2139,28.897491895505254,0
The Crossings,dennis,2855,144536.4625,180118.3926,24.61796109061407,0
Debary,dennis,2870,106780.8953,138454.2031,29.661961262840254,0
West Melbourne,dennis,2904,137638.0368,178718.6907,29.846875801994877,0
Palm River-Clair Mel,dennis,2931,47520.16076,59256.31012,24.697200456188025,0
Gulf Breeze,dennis,2997,118904.7986,153934.672,29.46043709963443,0
Dade City,dennis,3053,33739.03938,43197.20405,28.033295683002336,0
Maitland,dennis,3078,88625.51707,114255.5366,28.919458387764763,0
Yulee,dennis,3096,106420.7473,124158.4455,16.66751892842609,0
Palm Springs,dennis,3105,55049.81782,71491.12559,29.86623465995695,0
Oldsmar,dennis,3126,93211.86699,116151.8589,24.610591602527467,0
Hobe Sound,dennis,3143,128724.9246,162533.2196,26.263985086847754,0
Jacksonville Beach,dennis,3158,144906.6683,174875.6945,20.68160599618177,0
Jensen Beach,dennis,3210,89462.98317,115739.8868,29.371816922388888,0
Clewiston,dennis,3236,23453.8825,29411.41347,25.40104381438766,0
Belle Glade,dennis,3371,35660.77419,42552.52449,19.325857210168458,0
North Palm Beach,dennis,3397,131515.1166,165620.1929,25.932438172662494,0
Carol City,dennis,3402,131923.4506,169802.0207,28.712537405385284,0
Callahan,dennis,3452,82657.79335,96520.98776,16.771793497194775,0
Dover,dennis,3509,99551.69303,126141.6485,26.709696902881497,0
Beverly Hills,dennis,3519,60622.54554,79776.73045,31.595810996358903,1
Pinecrest,dennis,3524,394687.6173,491076.5357,24.421571433981754,0
Polk City,dennis,3532,47349.4492,59393.76842,25.437084112902408,0
Nokomis,dennis,3572,161177.1828,215115.8436,33.46544458897192,1
Hernando,dennis,3573,77040.29945,101698.7255,32.007178354756505,1
Glenvar Heights,dennis,3593,110447.1925,137064.9951,24.100026444764534,0
Crystal River,dennis,3603,65173.75106,85152.29099,30.6542735458136,0
Gibsonton,dennis,3626,102168.2363,132604.1036,29.789950773575207,0
Ojus,dennis,3643,64186.10151,85913.19306,33.85014985933519,1
Starke,dennis,3651,37522.46705,46686.25478,24.42213545764178,0
Brownsville,dennis,3676,49431.43914,62950.12939,27.34836469501179,0
Alachua,dennis,3779,79936.27478,98618.89778,23.371895990172373,0
Satellite Beach,dennis,3855,191558.0438,242093.7006,26.381380701905034,0
Pinewood,dennis,3863,79704.24947,102046.5009,28.031443214843193,0
Lake Butler,dennis,3974,55076.95254,65624.69232,19.15091393689518,0
Opa-locka,dennis,4119,42111.29792,53568.82081,27.20771730134316,0
West Park,dennis,4161,73203.06128,92457.4159,26.30266314458156,0
Fruitland Park,dennis,4177,69599.32915,95129.01282,36.680933540291164,1
Lady Lake,dennis,4208,74260.02499,100181.1952,34.905954062755285,1
Safety Harbor,dennis,4218,117504.9895,144877.5969,23.29484689669285,0
Sorrento,dennis,4244,111196.6447,150176.918,35.0552603499555,1
Gladeview,dennis,4296,37259.64233,48461.53962,30.06442517828646,0
Miami Springs,dennis,4319,219747.7262,279309.1404,27.104450739932144,0
Thonotosassa,dennis,4364,77587.42429,97492.816,25.655435648436075,0
Mims,dennis,4410,82932.20634,110637.0634,33.40663209467435,1
Holly Hill,dennis,4411,55053.84029,74722.78066,35.72673634825921,1
Santa Rosa Beach,dennis,4452,174935.0106,230203.5032,31.593728671257754,1
Westview,dennis,4467,81544.53924,103445.6679,26.85787284362612,0
South Daytona,dennis,4502,76950.62793,99920.12321,29.849652820110524,0
Sweetwater,dennis,4571,117667.422,146614.4938,24.600752959472494,0
Keystone Heights,dennis,4573,46458.90232,56218.23909,21.00638689820858,0
Williston,dennis,4620,48640.7774,61465.47777,26.36615008131017,0
Conway,dennis,4631,123352.5208,158757.8941,28.702594053513664,0
Wauchula,dennis,4645,42765.85485,52946.48341,23.805506976788507,0
Southwest Ranches,dennis,4647,354488.2481,438446.5032,23.684354996252395,0
Lecanto,dennis,4687,92675.78651,120665.8759,30.20216007228574,0
Ellenton,dennis,4690,115929.6705,149317.5531,28.800118602942113,0
Newberry,dennis,4785,96637.25072,115829.2635,19.859849733937054,0
Frostproof,dennis,4797,27676.12288,37364.94162,35.00786140461015,1
Florida City,dennis,4873,43922.10995,58390.91992,32.941973840671565,1
Gulfport,dennis,4887,78453.34395,100637.8163,28.27728077994821,0
Marco Island,dennis,4962,268154.1321,361927.9844,34.97013138139147,1
South Miami,dennis,5035,169663.9374,219243.4754,29.222201700477573,0
Doctor Phillips,dennis,5084,187010.7738,245180.7448,31.105144274848186,0
Trenton,dennis,5123,46485.74051,58348.99392,25.520198839142893,0
Wilton Manors,dennis,5144,112927.7768,141510.1409,25.31030443521491,0
Callaway,dennis,5168,68789.42674,89020.78033,29.41055704166201,0
High Springs,dennis,5170,69792.28005,83573.58213,19.746169734140953,0
Cocoa Beach,dennis,5222,136156.4154,171303.6022,25.81383087733668,0
Pine Castle,dennis,5277,83695.02004,108610.8009,29.769729248039017,0
Westwood Lake,dennis,5287,215922.0037,280584.039,29.94694111390371,0
Webster,dennis,5294,36237.64452,44270.99054,22.168510471386448,0
Old Town,dennis,5310,20394.13961,25248.94028,23.804881023858016,0
Lighthouse Point,dennis,5323,127075.1951,160708.051,26.466892986891043,0
Indiantown,dennis,5355,20871.7285,23782.32452,13.945160411606528,0
Tequesta,dennis,5378,133423.1472,165031.2862,23.69014647257548,0
Westgate-Belvedere Homes,dennis,5429,61669.81604,79339.16025,28.651527350980572,0
Atlantic Beach,dennis,5474,132328.0084,157400.9582,18.947575878426054,0
Lake Alfred,dennis,5477,59842.62763,76185.99907,27.310584590384572,0
Madison,dennis,5482,28109.89458,34202.33198,21.673640157778216,0
Archer,dennis,5490,55424.84016,69863.56065,26.050991664240104,0
Fort White,dennis,5516,35553.51815,46980.1769,32.139319382658606,1
Jasper,dennis,5595,29118.35199,37297.3891,28.08894237149443,0
Bunnell,dennis,5642,50115.76432,69927.34249,39.531629296320375,1
Umatilla,dennis,5681,48032.66687,64054.70602,33.35654710441855,1
Alva,dennis,5688,38587.86742,54558.79763,41.3884759066066,1
Fort Meade,dennis,5720,28066.82988,37562.12851,33.831033538868624,1
Wewahitchka,dennis,5734,25857.53527,33353.14674,28.988112717364945,0
Floral City,dennis,5880,50074.75723,64104.02913,28.016654849791266,0
Rotonda West,dennis,5935,126109.8214,169397.1068,34.32507073552957,1
Saint Pete Beach,dennis,5956,172885.0137,221826.5056,28.308695388095394,0
Lake Park,dennis,5968,102622.6648,132690.1472,29.299066106496202,0
Melbourne Beach,dennis,5982,169790.0225,211600.1909,24.624632109934492,0
Hilliard,dennis,6022,53466.9953,65060.87781,21.68418562694133,0
Indian Harbour Beach,dennis,6133,157606.5328,197886.7162,25.557432604088103,0
Bithlo,dennis,6151,161760.47,215848.4159,33.437060302804504,1
Cape Canaveral,dennis,6245,100940.7654,130801.5643,29.58249700373284,0
Belle Isle,dennis,6256,158488.8449,204489.5905,29.024595156223516,0
Palm Beach,dennis,6349,139268.2087,176717.6634,26.89016757634221,0
North Bay Village,dennis,6480,114466.9593,148651.7979,29.864372050284732,0
Broadview Park,dennis,6563,85854.13673,113014.5463,31.6355281230256,1
Youngstown,dennis,6588,48413.65786,66421.8218,37.19645392644167,1
Bell,dennis,6600,38084.75797,47553.61909,24.862600223057164,0
Bowling Green,dennis,6757,32420.41218,40814.93064,25.89269505086224,0
Myakka City,dennis,6769,131451.6702,174023.0552,32.38557938079361,1
Springfield,dennis,6853,32131.74516,41738.88146,29.8992048273795,0
Sky Lake,dennis,6858,55189.98814,70791.48443,28.268707451836743,0
West Miami,dennis,6945,238897.7311,316084.327,32.3094721513661,1
Wedgefield,dennis,7096,175729.979,240627.3228,36.930149408371584,1
Lawtey,dennis,7133,37234.66455,47012.78114,26.260788725166577,0
Melrose,dennis,7155,46261.38148,56077.71465,21.21928238188015,0
Port Saint Joe,dennis,7199,83917.96788,109167.1379,30.087918782906552,0
Pembroke Park,dennis,7250,69449.6422,75983.90684,9.408636866958537,0
Flagler Beach,dennis,7317,144256.5393,175185.6152,21.440328494002625,0
Treasure Island,dennis,7390,155396.0448,200128.576,28.78614527002427,0
Osprey,dennis,7392,200199.6808,263277.4111,31.50740802779543,1
De Leon Springs,dennis,7399,69709.64615,88639.6052,27.155437009774587,0
Moore Haven,dennis,7404,28479.23513,36111.13965,26.798137257417267,0
Mayo,dennis,7407,40316.88016,50884.25357,26.210791529658877,0
Century Village,dennis,7413,29151.34497,41294.37264,41.65511979806263,1
Freeport,dennis,7417,91436.84754,126103.1229,37.91280680891243,1
Jay,dennis,7524,15678.70313,19319.90961,23.223900917116218,0
Lauderdale-by-the-Sea,dennis,7661,177355.9324,225905.6436,27.374168173017942,0
Norland,dennis,7843,41510.49816,54705.14684,31.786293262831798,1
Siesta Key,dennis,7855,263475.3927,338968.317,28.652741922642534,0
Miramar Beach,dennis,7864,162676.696,205812.2587,26.51612908341832,0
Fort Myers Beach,dennis,7964,231425.8714,297830.9103,28.693870092520683,0
Micco,dennis,8017,63268.63354,73866.1287,16.7499984859006,0
Neptune Beach,dennis,8049,193453.9092,231515.8871,19.67495930033137,0
Gotha,dennis,8086,153375.7249,197454.114,28.73883016933666,0
Lake Helen,dennis,8096,60757.69131,81450.59223,34.058076391382215,1
Surfside,dennis,8183,217009.6472,280431.639,29.225425052900604,0
Geneva,dennis,8206,108678.9036,155830.1186,43.38580298301793,1
Ponce Inlet,dennis,8256,182087.4794,231094.9399,26.914239606965523,0
Pahokee,dennis,8291,28402.81964,33773.52827,18.909068529366618,0
Palm Springs North,dennis,8322,252267.9718,336415.9382,33.35657943399693,1
San Antonio,dennis,8388,90116.36425,115972.8772,28.692361443110485,0
Bronson,dennis,8388,47379.54279,52868.11675,11.584269574586163,0
Pierson,dennis,8443,44682.78075,52931.46093,18.460534553906434,0
South Highpoint,dennis,8915,69519.75271,89651.31316,28.95804381522807,0
Dundee,dennis,8927,53502.75801,69339.69817,29.600231369455727,0
Elkton,dennis,8941,100187.7355,115219.5658,15.003663098064536,0
Saint Augustine Beach,dennis,9005,149227.9735,190891.7906,27.91957574897981,0
Timber Pines,dennis,9008,136134.9272,167252.2897,22.85773617396843,0
Eatonville,dennis,9012,23442.32265,30798.35481,31.379280414434547,1
Bay Harbor Islands,dennis,9020,136999.9445,178250.3665,30.109809278061412,0
South Pasadena,dennis,9089,109441.2416,142247.1964,29.975861311865813,0
Weirsdale,dennis,9112,59407.29766,77671.03589,30.743257056611256,0
Grant-Valkaria,dennis,9234,192986.8139,242304.9423,25.55518037908806,0
Howey in the Hills,dennis,9369,99340.98269,137100.5415,38.01005162978017,1
Sanibel,dennis,9469,348779.0234,410880.6926,17.805448445441115,0
Lake Panasoffkee,dennis,9483,21085.51241,26584.99716,26.081816951205884,0
Belleair,dennis,9493,160750.9161,202360.4852,25.88449889400039,0
Micanopy,dennis,9686,63901.3097,79481.28303,24.381305176910963,0
Molino,dennis,9718,62355.43455,72608.76259,16.443359129793762,0
Grand Island,dennis,9764,95406.28946,129383.7241,35.61341168628655,1
Christmas,dennis,9790,85323.60655,108850.2217,27.57339510281167,0
Highland Beach,dennis,9845,281287.2684,353813.9488,25.783847528024133,0
Kenneth City,dennis,9853,43585.21051,53992.22035,23.877388036504417,0
Madeira Beach,dennis,9944,168818.2523,219708.1246,30.14476906772244,0
Ponce de Leon,dennis,10025,28968.54909,36494.80215,25.980773274551332,0
Enterprise,dennis,10232,129667.4942,168671.5571,30.080062193412854,0
Royal Palm Estates,dennis,10310,109226.8492,146203.25,33.8528494329213,1
Eagle Lake,dennis,10489,48325.75544,62535.79524,29.40469253014123,0
Lake Belvedere Estates,dennis,10658,146708.1563,196336.9761,33.828262212303464,1
Lake Clarke Shores,dennis,10729,190343.3654,243402.3256,27.87539249844534,0
Astatula,dennis,10734,63865.39605,89637.14079,40.35322151580081,1
Oakland,dennis,10858,161432.8183,218996.6609,35.658079445175595,1
Bay Hill,dennis,10871,248777.3244,323569.6051,30.063946093312023,0
Jennings,dennis,10880,42153.90811,54557.01054,29.423374927976536,0
Holden Heights,dennis,11030,105245.2286,142030.1731,34.951650530217016,1
