City,HurricaneName,DATE,AWND,WSF2,SizeRank,before,after,percent,increase
Cross City,michael,10/11/2018,9.84,16.1,11954,58194.97041,65173.70405,11.99198760792015,1
Cross City,michael,10/10/2018,14.99,23.0,11954,58194.97041,65173.70405,11.99198760792015,1
Cross City,michael,10/9/2018,6.93,13.0,11954,58194.97041,65173.70405,11.99198760792015,1
Daytona Beach,charley,8/13/2004,8.28,0.0,744,107321.8023,132003.5266,22.99786601701528,1
Daytona Beach,charley,8/14/2004,8.28,8.1,744,107321.8023,132003.5266,22.99786601701528,1
Daytona Beach,dennis,7/10/2005,8.95,21.9,744,129664.0609,168769.9326,30.15937602799544,0
Daytona Beach,dennis,7/11/2005,5.14,17.9,744,129664.0609,168769.9326,30.15937602799544,0
Daytona Beach,ian,9/29/2022,74.063759,138.6878,744,149756.0306,161776.3328,8.026589748566696,0
Daytona Beach,irma,9/11/2017,19.91,38.9,744,131778.2043,148741.5636,12.872659321857205,1
Daytona Beach,irma,9/10/2017,24.61,53.9,744,131778.2043,148741.5636,12.872659321857205,1
Daytona Beach,irma,9/9/2017,17.22,31.1,744,131778.2043,148741.5636,12.872659321857205,1
Daytona Beach,matthew,10/7/2016,27.51,52.1,744,119402.4049,132585.8408,11.041181214935488,1
Daytona Beach,matthew,10/8/2016,12.08,23.9,744,119402.4049,132585.8408,11.041181214935488,1
Daytona Beach,michael,10/11/2018,10.07,19.9,744,149756.0306,161776.3328,8.026589748566696,0
Daytona Beach,michael,10/10/2018,8.95,29.1,744,149756.0306,161776.3328,8.026589748566696,0
Daytona Beach,michael,10/9/2018,10.51,23.0,744,149756.0306,161776.3328,8.026589748566696,0
Fort Lauderdale,charley,8/13/2004,13.87,36.9,190,216401.5703,263726.4331,21.869001567037166,0
Fort Lauderdale,charley,8/14/2004,8.95,17.0,190,216401.5703,263726.4331,21.869001567037166,0
Fort Lauderdale,charley,8/13/2004,13.65,36.0,190,216401.5703,263726.4331,21.869001567037166,0
Fort Lauderdale,charley,8/14/2004,10.29,21.9,190,216401.5703,263726.4331,21.869001567037166,0
Fort Lauderdale,dennis,7/10/2005,12.97,23.9,190,259443.8504,324339.1591,25.013238355793376,0
Fort Lauderdale,dennis,7/11/2005,7.83,15.0,190,259443.8504,324339.1591,25.013238355793376,0
Fort Lauderdale,dennis,7/10/2005,12.3,31.1,190,259443.8504,324339.1591,25.013238355793376,0
Fort Lauderdale,dennis,7/11/2005,7.83,15.0,190,259443.8504,324339.1591,25.013238355793376,0
Fort Lauderdale,irma,9/11/2017,13.2,19.9,190,292895.7088,317096.5218,8.262604153250047,0
Fort Lauderdale,irma,9/10/2017,37.13,53.0,190,292895.7088,317096.5218,8.262604153250047,0
Fort Lauderdale,irma,9/9/2017,20.13,38.9,190,292895.7088,317096.5218,8.262604153250047,0
Fort Lauderdale,irma,9/9/2017,21.92,53.0,190,292895.7088,317096.5218,8.262604153250047,0
Fort Lauderdale,matthew,10/7/2016,15.66,25.9,190,280584.508,295369.592,5.269387146634636,0
Fort Lauderdale,matthew,10/8/2016,8.05,14.1,190,280584.508,295369.592,5.269387146634636,0
Fort Lauderdale,matthew,10/7/2016,16.55,29.1,190,280584.508,295369.592,5.269387146634636,0
Fort Lauderdale,matthew,10/8/2016,7.61,15.0,190,280584.508,295369.592,5.269387146634636,0
Fort Lauderdale,michael,10/11/2018,4.92,17.0,190,317958.1371,333458.4476,4.874953237987134,0
Fort Lauderdale,michael,10/10/2018,10.07,21.0,190,317958.1371,333458.4476,4.874953237987134,0
Fort Lauderdale,michael,10/9/2018,12.75,19.9,190,317958.1371,333458.4476,4.874953237987134,0
Fort Lauderdale,michael,10/11/2018,5.14,23.0,190,317958.1371,333458.4476,4.874953237987134,0
