NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2
"BOYNTON BEACH 1.3 WNW, FL US",26.535709,-80.09982,10/7/2016,,
"BOYNTON BEACH 6.2 WNW, FL US",26.55375,-80.176418,10/7/2016,,
"ABERDEEN 1.4 WNW, FL US",26.56134224,-80.16861725,10/7/2016,,
"BOCA RATON 2.1 ENE, FL US",26.38388,-80.07553,10/7/2016,,
"DELRAY BEACH 1.6 WSW, FL US",26.44198418,-80.11053467,10/7/2016,,
"DELRAY BEACH 1.9 SSE, FL US",26.42777443,-80.08089447,10/7/2016,,
"ASTATULA 1.0 E, FL US",28.71091843,-81.71882629,10/7/2016,,
"UNION PARK 3.8 ESE, FL US",28.543139,-81.17853,10/7/2016,,
"ORLANDO 7.2 WNW, FL US",28.572876,-81.491422,10/7/2016,,
"LADY LAKE 2.0 NNW, FL US",28.954757,-81.93905,10/7/2016,,
"ORLANDO 12.0 S, FL US",28.3645,-81.4146,10/7/2016,,
"LEESBURG 9.9 NE, FL US",28.901711,-81.757617,10/7/2016,,
"HIALEAH, FL US",25.8175,-80.2858,10/7/2016,,
"FORT PIERCE 8.6 NW, FL US",27.55148888,-80.40325928,10/7/2016,,
"PERRINE 4 W, FL US",25.5819,-80.4361,10/7/2016,,
"PORT ST. LUCIE 4.4 NNW, FL US",27.33976364,-80.37633514,10/7/2016,,
"NEW SMYRNA BEACH MARINE DISCOVERY CENTER, FL US",29.0361,-80.918,10/7/2016,,
"PERRY, FL US",30.09861,-83.57417,10/7/2016,,
"ORLANDO 2.9 NNE, FL US",28.544286,-81.356984,10/7/2016,,
"PALM CITY 4.0 SW, FL US",27.1222,-80.3169,10/7/2016,,
"DELRAY BEACH 2.3 WSW, FL US",26.446739,-80.125586,10/7/2016,,
"VERO BEACH 4 SE, FL US",27.6527,-80.403,10/7/2016,,
"SOUTH BAY 15 S, FL US",26.47,-80.6402,10/7/2016,,
"SOUTH PASADENA 1.0 NE, FL US",27.763511,-82.73149,10/7/2016,,
"MIRAMAR 2.1 W, FL US",25.974669,-80.36703,10/7/2016,,
"PORT ST. LUCIE 4.0 NE, FL US",27.323691,-80.311118,10/7/2016,,
"GROVELAND 1.7 E, FL US",28.565,-81.824,10/7/2016,,
"PLANTATION 1.2 SSW, FL US",26.10916,-80.266049,10/7/2016,,
"MOUNT PLYMOUTH 0.2 WSW, FL US",28.799,-81.535,10/7/2016,,
"ST. PETERSBURG 2.3 SSE, FL US",27.725489,-82.632544,10/7/2016,,
"STUART 3.7 SW, FL US",27.133546,-80.207944,10/7/2016,,
"FORT PIERCE 2.8 SSE, FL US",27.386425,-80.328599,10/7/2016,,
"PORT ST. LUCIE 2.4 SSW, FL US",27.249422,-80.371835,10/7/2016,,
"LARGO 2.2 ESE, FL US",27.896416,-82.74798,10/7/2016,,
"BRONSON 3.0 SE, FL US",29.42081,-82.60151,10/7/2016,,
"DUNNELLON 10.1 NW, FL US",29.15689,-82.561089,10/7/2016,,
"SUNRISE 0.6 NE, FL US",26.15722847,-80.29048157,10/7/2016,,
"CHIEFLAND 8.5 ENE, FL US",29.503061,-82.722588,10/7/2016,,
"NORTH MIAMI BEACH NUMBER 2, FL US",25.95,-80.2158,10/7/2016,,
"SOUTH PASADENA 0.6 E, FL US",27.753206,-82.730923,10/7/2016,,
"CLEARWATER 2.2 S, FL US",27.947971,-82.760507,10/7/2016,,
"LADY LAKE 2.5 SSW, FL US",28.892491,-81.9404069,10/7/2016,,
"CLERMONT 0.4 SW, FL US",28.547209,-81.762786,10/7/2016,,
"JENSEN BEACH 2.2 NW, FL US",27.2541,-80.260388,10/7/2016,,
"PORT ST. LUCIE 2.4 N, FL US",27.313837,-80.356329,10/7/2016,,
"ST. PETERSBURG 2.3 SSW, FL US",27.7286,-82.6592,10/7/2016,,
"PALM CITY 3.1 NW, FL US",27.19760513,-80.29985046,10/7/2016,,
"LIVE OAK 10.0 W, FL US",30.30671,-83.15325,10/7/2016,,
"CENTRAL FLORIDA, FL US",29.105,-81.63,10/7/2016,,
"LIVE OAK 9.1 NW, FL US",30.393184,-83.08574,10/7/2016,,
"OKEECHOBEE 23.7 NNW, FL US",27.53928,-81.02023,10/7/2016,,
"LIVE OAK 0.4 NE, FL US",30.298514,-82.981809,10/7/2016,,
"RACCOON POINT FLORIDA, FL US",25.9708,-80.9,10/7/2016,,
"INDIANTOWN 0.4 SW, FL US",27.03258133,-80.47323608,10/7/2016,,
"OKEECHOBEE 18.0 NNW, FL US",27.4681,-80.97531,10/7/2016,,
"NEWBERRY 4.0 WNW, FL US",29.676548,-82.668717,10/7/2016,,
"OKEECHOBEE 27.1 NNW, FL US",27.58467,-81.04556,10/7/2016,,
"FLAMINGO RANGER STATION, FL US",25.1422,-80.9144,10/7/2016,,
"TRENTON 4.0 NW, FL US",29.656267,-82.862753,10/7/2016,,
"ST MARKS NWR, FL US",30.19222,-84.21167,10/7/2016,,
"TAMPA 10.2 NNW, FL US",28.0765,-82.5482,10/7/2016,,
"RIVERVIEW 4.4 SSW, FL US",27.810165,-82.339151,10/7/2016,,
"LAKEWOOD PARK 0.5 SW, FL US",27.531807,-80.395191,10/7/2016,,
"JACKSONVILLE BEACH, FL US",30.2875,-81.3927,10/7/2016,,
"RIVERVIEW 4.8 SSW, FL US",27.80473,-82.34099,10/7/2016,,
"MADISON 8.3 NNE, FL US",30.584345,-83.377467,10/7/2016,,
"CROSS CITY 4.7 E, FL US",29.644008,-83.047261,10/7/2016,,
"OVIEDO 1.6 SE, FL US",28.638666,-81.165168,10/7/2016,,
"KISSIMMEE 9.3 SSW, FL US",28.190809,-81.494256,10/7/2016,,
"TAMPA 6.5 NNE, FL US",28.03011,-82.40623,10/7/2016,,
"PLANT CITY, FL US",28.02084,-82.13855,10/7/2016,,
"LUTZ 1.3 SSE, FL US",28.122804,-82.45308,10/7/2016,,
"LUTZ 2.1 NE, FL US",28.162474,-82.440416,10/7/2016,,
"APALACHICOLA 0.8 WNW, FL US",29.731,-85.007,10/7/2016,,
"EASTPOINT 1.4 NW, FL US",29.7627449,-84.88659668,10/7/2016,,
"ST. GEORGE ISLAND 2.2 ENE, FL US",29.658948,-84.880928,10/7/2016,,
"TAMPA BAY AREA WEATHER FORECAST OFFICE, FL US",27.70532,-82.40092,10/7/2016,,
"SANFORD 1.9 WNW, FL US",28.79711533,-81.30506134,10/7/2016,,
"MADISON, FL US",30.4653,-83.4021,10/7/2016,,
"OVIEDO 4.0 W, FL US",28.65935,-81.247411,10/7/2016,,
"BLOOMINGDALE 7.6 ESE, FL US",27.828269,-82.148655,10/7/2016,,
"CACHE FLORIDA, FL US",25.3903,-80.6803,10/7/2016,,
"TAMPA 4.4 SSW, FL US",27.903452,-82.516038,10/7/2016,,
"NEW HOPE, FL US",30.9538,-85.883,10/7/2016,,
"LUTZ 2.0 E, FL US",28.135757,-82.430417,10/7/2016,,
"HAVANA 4.2 SW, FL US",30.582286,-84.467118,10/7/2016,,
"UNIVERSITY WEST 2.0 WNW, FL US",28.082426,-82.464012,10/7/2016,,
"QUINCY 7.5 SSW, FL US",30.481636,-84.618846,10/7/2016,,
"CHULUOTA 0.9 N, FL US",28.651958,-81.120867,10/7/2016,,
"POINCIANA PLACE 2.6 NNW, FL US",28.193045,-81.499722,10/7/2016,,
"JASPER, FL US",30.5228,-82.9447,10/7/2016,,
"APOLLO BEACH 3.0 ENE, FL US",27.784776,-82.361073,10/7/2016,,
"BRANDON 2.7 N, FL US",27.969046,-82.292656,10/7/2016,,
"RUSKIN 1.8 ESE, FL US",27.705656,-82.400519,10/7/2016,,
"QUINCY 3 SSW, FL US",30.54972,-84.58361,10/7/2016,,
"GREATER NORTHDALE 0.4 ENE, FL US",28.107081,-82.513162,10/7/2016,,
"TALLAHASSEE AIRPORT, FL US",30.3961,-84.3555,10/7/2016,,
"LUTZ 2.2 SSE, FL US",28.11046,-82.446,10/7/2016,,
"ALFORD 0.6 SSE, FL US",30.6871579,-85.3929456,10/7/2016,,
"MARIANNA 3.9 E, FL US",30.773695,-85.174727,10/7/2016,,
"CHIEFLAND 2.4 WSW, FL US",29.46402223,-82.89752784,10/7/2016,,
"TAMPA 5.0 NNE, FL US",28.0126,-82.4155,10/7/2016,,
"STARKE, FL US",29.9381,-82.1163,10/7/2016,,
"FORT PIERCE, FL US",27.4419,-80.3508,10/7/2016,,
"FORT PIERCE ARC, FL US",27.4272,-80.4053,10/7/2016,,
"TALLAHASSEE 8.1 NE, FL US",30.546997,-84.195006,10/7/2016,,
"JACKSONVILLE 11.4 ESE, FL US",30.314391,-81.467561,10/7/2016,,
"JACKSONVILLE 10.0 WSW, FL US",30.30437,-81.82263,10/7/2016,,
"JACKSONVILLE 11.9 N, FL US",30.5042291,-81.6203865,10/7/2016,,
"BLOXHAM FLORIDA, FL US",30.5872,-84.9886,10/7/2016,,
"PANAMA CITY BEACH 0.3 SW, FL US",30.206798,-85.855352,10/7/2016,,
"JACKSONVILLE 10.3 SW, FL US",30.235,-81.78694444,10/7/2016,,
"CANAL POINT USDA, FL US",26.8639,-80.6256,10/7/2016,,
"JACKSONVILLE 12.0 SSE, FL US",30.17049,-81.581833,10/7/2016,,
"LYNN HAVEN 1.6 SSE, FL US",30.2209,-85.64312,10/7/2016,,
"SEMINOLE 3.2 WNW, FL US",27.8622,-82.8329,10/7/2016,,
"OCHOPEE FLORIDA, FL US",25.9167,-81.2833,10/7/2016,,
"BUCKINGHAM 1.7 SE, FL US",26.658553,-81.713763,10/7/2016,,
"ST. PETERSBURG 4.5 NW, FL US",27.80193,-82.69669,10/7/2016,,
"PANAMA CITY BEACH 5.9 WNW, FL US",30.2535,-85.93693,10/7/2016,,
"MELBOURNE BEACH A1A, FL US",28.0547,-80.5512,10/7/2016,,
"PANAMA CITY BEACH 1.2 ESE, FL US",30.20175743,-85.83447266,10/7/2016,,
"SANDERSON 4.9 NNW, FL US",30.321161,-82.275681,10/7/2016,,
"MACCLENNY 2.5 S, FL US",30.244688,-82.122433,10/7/2016,,
"MACCLENNY 4.9 SSW, FL US",30.216118,-82.160629,10/7/2016,,
"GLEN ST. MARY 1.7 N, FL US",30.298508,-82.16236,10/7/2016,,
"GLEN ST. MARY 4.4 SW, FL US",30.237,-82.2189,10/7/2016,,
"CAPTIVA 1.2 SSW, FL US",26.504429,-82.188605,10/7/2016,,
"NORTH FORT MYERS 3.8 NE, FL US",26.748534,-81.854842,10/7/2016,,
"JACKSONVILLE 3.8 ESE, FL US",30.315674,-81.598511,10/7/2016,,
"MELBOURNE WEATHER FORECAST OFFICE, FL US",28.1136,-80.654,10/7/2016,,
"LARGO 0.7 W, FL US",27.90879115,-82.7923914,10/7/2016,,
"OASIS FLORIDA, FL US",25.85,-81.03,10/7/2016,,
"ST. PETERSBURG 4.6 N, FL US",27.82391167,-82.63576508,10/7/2016,,
"TARPON SPRINGS 5.6 E, FL US",28.14171667,-82.66491667,10/7/2016,,
"KEY WEST WEATHER FORECAST OFFICE, FL US",24.55338,-81.78807,10/7/2016,,
"DOWLING PARK 1 W, FL US",30.2497,-83.2594,10/7/2016,,
"PENSACOLA 7 NNE, FL US",30.5301,-87.19847,10/7/2016,,
"MIAMI NWSFO, FL US",25.7553,-80.3836,10/7/2016,,
"ST. PETERSBURG 2.4 N, FL US",27.792788,-82.637093,10/7/2016,,
"DUNEDIN 3.0 SE, FL US",28.011696,-82.776146,10/7/2016,,
"ST. PETERSBURG 4.0 N, FL US",27.81641197,-82.64326477,10/7/2016,,
"PALM BAY, FL US",27.91527,-80.64573,10/7/2016,,
"PALM BEACH GARDENS, FL US",26.8261,-80.1488,10/7/2016,,
"SAINT LEO, FL US",28.3378,-82.26,10/7/2016,,
"JACKSONVILLE 5.9 SW, FL US",30.276483,-81.730413,10/7/2016,,
"TITUSVILLE, FL US",28.6243,-80.817,10/7/2016,,
"ST AUGUSTINE LIGHTHOUSE, FL US",29.8858,-81.2883,10/7/2016,,
"DUNEDIN 2.8 ESE, FL US",28.034694,-82.764528,10/7/2016,,
"ST. PETERSBURG 2.4 NW, FL US",27.78407,-82.66891,10/7/2016,,
"GULFPORT 0.9 NNW, FL US",27.758823,-82.71644,10/7/2016,,
"ST. PETERSBURG 3.2 NNW, FL US",27.803252,-82.65457,10/7/2016,,
"MOORE HAVEN LOCK 1, FL US",26.84,-81.0872,10/7/2016,,
"ISLAMORADA, FL US",24.9177,-80.6364,10/7/2016,,
"BARTOW 7.8 SE, FL US",27.828452,-81.743273,10/7/2016,,
"LAKE WALES 4.6 NW, FL US",27.96,-81.66,10/7/2016,,
"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",29.17351,-81.07185,10/7/2016,27.51,52.1
"LAKELAND 8.7 SW, FL US",27.952372,-82.042413,10/7/2016,,
"CROSS CITY AIRPORT, FL US",29.63333,-83.10528,10/7/2016,16.33,27.1
"APALACHICOLA AIRPORT, FL US",29.72681,-85.02481,10/7/2016,10.74,21.9
"FROSTPROOF 4.6 SW, FL US",27.70274,-81.58903,10/7/2016,,
"LAKELAND 6.9 SW, FL US",27.960836,-81.995608,10/7/2016,,
"LAKELAND 5.3 WNW, FL US",28.06498,-82.04227,10/7/2016,,
"MIAMI INTERNATIONAL AIRPORT, FL US",25.78805,-80.31694,10/7/2016,11.86,23
"MELBOURNE INTERNATIONAL AIRPORT, FL US",28.09969,-80.6356,10/7/2016,25.72,53
"KEY WEST INTERNATIONAL AIRPORT, FL US",24.55706,-81.75539,10/7/2016,10.29,17
"FORT MYERS PAGE FIELD AIRPORT, FL US",26.58495,-81.86146,10/7/2016,15.21,23.9
"OLUSTEE FLORIDA, FL US",30.2,-82.4,10/7/2016,,
"MILES CITY FLORIDA, FL US",26.2483,-81.2967,10/7/2016,,
"WEST PALM BEACH INTERNATIONAL AIRPORT, FL US",26.6851,-80.09918,10/7/2016,19.69,31.1
"VERO BEACH INTERNATIONAL AIRPORT, FL US",27.6553,-80.41425,10/7/2016,24.83,55
"SUMATRA FLORIDA, FL US",30.0175,-84.9842,10/7/2016,,
"TAMPA INTERNATIONAL AIRPORT, FL US",27.96331,-82.54,10/7/2016,16.78,25.1
"ORLANDO EXECUTIVE AIRPORT, FL US",28.54653,-81.33544,10/7/2016,24.83,40.9
"LAKE WALES 5.8 NNE, FL US",27.973,-81.539,10/7/2016,,
"AUBURNDALE 1.1 W, FL US",28.071828,-81.815935,10/7/2016,,
"PALM COAST 5.9 S, FL US",29.486515,-81.225692,10/7/2016,,
"ST. MARKS EAST FLORIDA, FL US",30.1333,-84.1333,10/7/2016,,
"PUNTA GORDA CHARLOTTE CO AIRPORT, FL US",26.91847,-81.99391,10/7/2016,15.66,25.1
"WHITING FIELD NAS, FL US",30.71667,-87.01667,10/7/2016,8.5,19.9
"CLERMONT 9 S, FL US",28.4558,-81.7234,10/7/2016,,
"LEESBURG MUNICIPAL AIRPORT, FL US",28.82143,-81.80963,10/7/2016,21.25,31.1
"BROOKSVILLE HERNANDO CO AIRPORT, FL US",28.47388,-82.45374,10/7/2016,19.69,30
"GAINESVILLE REGIONAL AIRPORT, FL US",29.6917,-82.27603,10/7/2016,19.24,33.1
"ORLANDO INTERNATIONAL AIRPORT, FL US",28.41822,-81.32413,10/7/2016,26.17,46.1
"SCOTTSMOOR 2.5 SSW, FL US",28.7299,-80.8795,10/7/2016,,
"BOWLING GREEN 0.6 W, FL US",27.636864,-81.833733,10/7/2016,,
"JACKSONVILLE NAS, FL US",30.23333,-81.66667,10/7/2016,33.33,53
"PALM COAST 2.1 NNE, FL US",29.59963,-81.20458,10/7/2016,,
"LAKELAND 4.0 S, FL US",27.984767,-81.971033,10/7/2016,,
"HAINES CITY 6.0 ESE, FL US",28.0627,-81.54513889,10/7/2016,,
"KEY LARGO 6.2 NE, FL US",25.16916656,-80.37163544,10/7/2016,,
"KEY WEST 0.5 SW, FL US",24.557245,-81.78091,10/7/2016,,
"MARATHON 6.8 ENE, FL US",24.74355,-80.9788,10/7/2016,,
"KEY WEST 1.0 SSW, FL US",24.550659,-81.783608,10/7/2016,,
"FERNANDINA BEACH 6.3 SW, FL US",30.597876,-81.528411,10/7/2016,,
"MERRITT ISLAND FLORIDA, FL US",28.6408,-80.7308,10/7/2016,,
"KEY LARGO 0.9 SE, FL US",25.09546661,-80.43177795,10/7/2016,,
"WINTER HAVEN GILBERT AIRPORT, FL US",28.06137,-81.75684,10/7/2016,13.42,25.9
"JACKSONVILLE 9.6 SE, FL US",30.227373,-81.55649,10/7/2016,,
"ST PETERSBURG CLEARWATER INTERNATIONAL AIRPORT, FL US",27.91255,-82.68555,10/7/2016,20.58,31.1
"LAKE CITY 2 E, FL US",30.1852,-82.5941,10/7/2016,,
"SARASOTA BRADENTON AIRPORT, FL US",27.40146,-82.55863,10/7/2016,18.12,29.1
"KEY WEST 1.3 ENE, FL US",24.5695,-81.7559,10/7/2016,,
"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.64226,-80.43467,10/7/2016,13.2,25.9
"ISLAMORADA 7.8 SW, FL US",24.851492,-80.735242,10/7/2016,,
"FORT LAUDERDALE EXECUTIVE AIRPORT, FL US",26.19905,-80.17764,10/7/2016,15.66,25.9
"LAKELAND LINDER REGIONAL AIRPORT, FL US",28,-82.05,10/7/2016,17.45,21.9
"MIAMI OPA LOCKA AIRPORT, FL US",25.91017,-80.28283,10/7/2016,15.66,28
"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",26.07875,-80.16223,10/7/2016,16.55,29.1
"TALLAHASSEE REGIONAL AIRPORT, FL US",30.39354,-84.35136,10/7/2016,12.75,23
"JACKSONVILLE 12.0 SSE, FL US",30.175,-81.5705,10/7/2016,,
"LAKELAND HIGHLANDS 0.3 SE, FL US",27.957,-81.946,10/7/2016,,
"EAGLE LAKE 2.0 WNW, FL US",27.98551,-81.79022,10/7/2016,,
"JACKSONVILLE 4.2 NE, FL US",30.375792,-81.604721,10/7/2016,,
"KEY WEST NAS, FL US",24.58333,-81.68333,10/7/2016,11.86,18.1
"AVON PARK 2 W, FL US",27.5947,-81.5266,10/7/2016,,
"DUNDEE 0.3 NW, FL US",28.023653,-81.62384,10/7/2016,,
"JACKSONVILLE 7.8 SW, FL US",30.25855,-81.754783,10/7/2016,,
"AUBURNDALE 1.7 NW, FL US",28.090015,-81.81575,10/7/2016,,
"VENICE, FL US",27.1006,-82.4364,10/7/2016,,
"JACKSONVILLE 4.2 ESE, FL US",30.30164909,-81.59905243,10/7/2016,,
"FRUIT COVE 4.0 NE, FL US",30.13694191,-81.56678009,10/7/2016,,
"POLK CITY 1.1 S, FL US",28.16686,-81.82188,10/7/2016,,
"JACKSONVILLE 6.7 WSW, FL US",30.303307,-81.76355,10/7/2016,,
"AUBURNDALE 3.0 SSW, FL US",28.031433,-81.819833,10/7/2016,,
"HASTINGS 4 NE, FL US",29.7652,-81.4697,10/7/2016,,
"MARY ESTHER 0.6 E, FL US",30.4109,-86.6475,10/8/2016,,
"BIG CYPRESS, FL US",26.3283,-80.9958,10/8/2016,,
"OAK HILL 2.8 WSW, FL US",28.860597,-80.871231,10/8/2016,,
"COCOA 2.6 WNW, FL US",28.3956,-80.7868,10/8/2016,,
"DE LAND 1.4 WSW, FL US",29.02638751,-81.31822754,10/8/2016,,
"NICEVILLE 3.4 ESE, FL US",30.512333,-86.4305,10/8/2016,,
"HOSFORD 2.7 SW, FL US",30.351761,-84.8173939,10/8/2016,,
"CRESTVIEW 1.9 SE, FL US",30.73,-86.555,10/8/2016,,
"PALM SHORES 4.3 NNW, FL US",28.2439,-80.6842,10/8/2016,,
"EDGEWATER 1.4 N, FL US",28.987335,-80.908189,10/8/2016,,
"HOMESTEAD GEN AVIATION AIRPORT, FL US",25.5011,-80.55,10/8/2016,,
"LOXAHATCHEE NWR, FL US",26.4985,-80.216,10/8/2016,,
"INVERNESS 2.6 ENE, FL US",28.85823631,-82.30563354,10/8/2016,,
"SUN CITY CENTER 0.9 SSE, FL US",27.708626,-82.348262,10/8/2016,,
"TELOGIA 2.5 SE, FL US",30.33,-84.78,10/8/2016,,
"DE LEON SPRINGS 6.4 ENE, FL US",29.167171,-81.262976,10/8/2016,,
"CITRUS SPRINGS 1.7 E, FL US",29.00106049,-82.44760132,10/8/2016,,
"PONCE INLET 0.5 S, FL US",29.092674,-80.931913,10/8/2016,,
"HERNANDO 1.6 N, FL US",28.92978,-82.37039,10/8/2016,,
"DAVIE 2.6 WSW, FL US",26.06451988,-80.3256073,10/8/2016,,
"MONTICELLO 2.9 WSW, FL US",30.5255,-83.91623,10/8/2016,,
"LA BELLE 4.5 NNW, FL US",26.820574,-81.4495,10/8/2016,,
"LA BELLE 6.2 NW, FL US",26.821053,-81.508107,10/8/2016,,
"SHALIMAR 1.0 N, FL US",30.458585,-86.58152,10/8/2016,,
"ROCKLEDGE 1.1 WSW, FL US",28.312227,-80.745553,10/8/2016,,
"NICEVILLE 4.5 SE, FL US",30.478358,-86.437174,10/8/2016,,
"CRYSTAL RIVER 4.7 ESE, FL US",28.870996,-82.527257,10/8/2016,,
"CRYSTAL RIVER 5.3 NNE, FL US",28.969336,-82.558675,10/8/2016,,
"MONTICELLO 4.3 ENE, FL US",30.55768776,-83.80156708,10/8/2016,,
"DE LEON SPRINGS 1.3 NNW, FL US",29.13443565,-81.36264038,10/8/2016,,
"LAMONT 7.7 SW, FL US",30.29251,-83.8973,10/8/2016,,
"DELAND 2.0 W, FL US",29.03740692,-81.32992554,10/8/2016,,
"TAMPA 4.8 SW, FL US",27.8902,-82.4907,10/8/2016,,
"MUSE, FL US",26.826,-81.4915,10/8/2016,,
"RIVERVIEW 0.9 ENE, FL US",27.87351227,-82.30288696,10/8/2016,,
"BIG COPPITT KEY 0.2 NW, FL US",24.598584,-81.662159,10/8/2016,,
"COOPER CITY 1.3 WSW, FL US",26.03460503,-80.30696869,10/8/2016,,
"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312,10/8/2016,,
"KEY LARGO 5.3 SW, FL US",25.045319,-80.494216,10/8/2016,,
"DE BARY 2.5 W, FL US",28.886192,-81.353375,10/8/2016,,
"PALM BAY 2.6 SSE, FL US",27.951176,-80.64202,10/8/2016,,
"PALM SHORES 1.4 W, FL US",28.18825,-80.680461,10/8/2016,,
"NICEVILLE 2.3 SE, FL US",30.504883,-86.45918,10/8/2016,,
"NICEVILLE 3.6 SE, FL US",30.49385,-86.439794,10/8/2016,,
"EGLIN AFB 5.6 NE, FL US",30.52436,-86.49238,10/8/2016,,
"MELBOURNE 1.1 N, FL US",28.1312,-80.6436,10/8/2016,,
"NAPLES MUNICIPAL AIRPORT, FL US",26.15498,-81.77514,10/8/2016,8.05,15
"FORT LAUDERDALE 0.2 WNW, FL US",26.14421463,-80.14285278,10/8/2016,,
"MOORE HAVEN 12.2 WSW, FL US",26.7967,-81.291,10/8/2016,,
"MARATHON AIRPORT, FL US",24.72624,-81.0477,10/8/2016,4.92,10.1
"FORT PIERCE ST LUCIE CO INTERNATIONAL AIRPORT, FL US",27.49816,-80.37626,10/8/2016,9.62,19.9
"FORT MYERS SW FLORIDA REGIONAL AIRPORT, FL US",26.53805,-81.75674,10/8/2016,6.26,13
"ORMOND BEACH 3.5 SE, FL US",29.265,-81.0472,10/8/2016,,
"EDGEWATER 2.4 N, FL US",29.001931,-80.909753,10/8/2016,,
"DE LAND 5.7 NW, FL US",29.09954,-81.356858,10/8/2016,,
"NAPLES, FL US",26.1653,-81.6843,10/8/2016,,
"CLEWISTON 17.2 W, FL US",26.70907974,-81.21421814,10/8/2016,,
"MELBOURNE 7.5 NNW, FL US",28.215782,-80.684131,10/8/2016,,
"CLEWISTON 11.2 WSW, FL US",26.663883,-81.089983,10/8/2016,,
"LA BELLE 2.3 WNW, FL US",26.763904,-81.474755,10/8/2016,,
"MERRITT ISLAND 3.6 N, FL US",28.36228095,-80.66576645,10/8/2016,,
"PALM BAY 2.7 SSE, FL US",27.950097,-80.642062,10/8/2016,,
"MERRITT ISLAND 3.8 N, FL US",28.365179,-80.66471,10/8/2016,,
"MELBOURNE 4.1 S, FL US",28.05618,-80.62987,10/8/2016,,
"INDIALANTIC 3.3 NNW, FL US",28.132907,-80.585547,10/8/2016,,
"WESTON 2.8 SE, FL US",26.07204,-80.3679,10/8/2016,,
"PLANTATION 1.9 SE, FL US",26.106931,-80.23944,10/8/2016,,
"MIMS 1.6 SW, FL US",28.668625,-80.865034,10/8/2016,,
"ROCKLEDGE 1.8 NNE, FL US",28.3452,-80.7217,10/8/2016,,
"TAMARAC 2.2 W, FL US",26.210471,-80.292299,10/8/2016,,
"MERRIT ISLAND 9.1 N, FL US",28.479253,-80.709267,10/8/2016,,
"NORTHWEST FLORIDA BEACHES INTERNATIONAL AIRPORT, FL US",30.34869,-85.78835,10/8/2016,10.51,21
"TITUSVILLE 3.5 NW, FL US",28.6282,-80.8572,10/8/2016,,
"PUNTA GORDA 4 ESE, FL US",26.91463,-81.99682,10/8/2016,,
"MYAKKA RIVER ST PK, FL US",27.24012,-82.31525,10/8/2016,,
"PLANTATION 3.4 E, FL US",26.118211,-80.206628,10/8/2016,,
"MICANOPY 2.1 WNW, FL US",29.51978,-82.312725,10/8/2016,,
"NAPLES 5.7 SE, FL US",26.097565,-81.722053,10/8/2016,,
"ALACHUA 5.2 NNW, FL US",29.85194588,-82.49993896,10/8/2016,,
"GAINESVILLE 7.7 W, FL US",29.657232,-82.463644,10/8/2016,,
"NAPLES PARK 3.7 ENE, FL US",26.279769,-81.758328,10/8/2016,,
"LAKE PLACID 2.6 SW, FL US",27.271367,-81.4005,10/8/2016,,
"LAKE PLACID 2.5 S, FL US",27.261353,-81.371539,10/8/2016,,
"LAKE PLACID 3.9 WNW, FL US",27.316927,-81.429714,10/8/2016,,
"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936,10/8/2016,,
"FORT LAUDERDALE, FL US",26.1019,-80.2011,10/8/2016,,
"FORT LAUDERDALE BEACH, FL US",26.1408,-80.1061,10/8/2016,,
"GAINESVILLE 5.4 W, FL US",29.67778,-82.426389,10/8/2016,,
"GAINESVILLE 1.8 SW, FL US",29.654633,-82.35525,10/8/2016,,
"SEBRING 2.8 WNW, FL US",27.49949074,-81.49796295,10/8/2016,,
"BONIFAY TRI CO AIRPORT, FL US",30.84315,-85.60431,10/8/2016,6.04,15
"STUART, FL US",27.1897,-80.2397,10/8/2016,,
"GAINESVILLE 2.4 SW, FL US",29.64781761,-82.36181641,10/8/2016,,
"MICANOPY 2.1 NNE, FL US",29.5348,-82.2681,10/8/2016,,
"MARCO ISLAND, FL US",25.9491,-81.7138,10/8/2016,,
"SANFORD, FL US",28.8147,-81.2778,10/8/2016,,
"TALLAHASSEE 10.8 SE, FL US",30.367,-84.133,10/8/2016,,
"TALLAHASSEE 5.7 SE, FL US",30.393828,-84.220022,10/8/2016,,
"DEVILS GARDEN, FL US",26.66388,-81.08998,10/8/2016,,
"ORTONA LOCK 2, FL US",26.7897,-81.3044,10/8/2016,,
"OCALA, FL US",29.1638,-82.0777,10/8/2016,,
"WHITING FIELD NAS SOUTH, FL US",30.69729,-87.02073,10/8/2016,12.75,23
"CHOCTAW NAVAL OUTLYING FIELD MILTON, FL US",30.51195,-86.95406,10/8/2016,,
"PALMETTO 1.2 W, FL US",27.523677,-82.597502,10/8/2016,,
"ELLENTON 6.6 E, FL US",27.54,-82.422,10/8/2016,,
"FORT GREEN 12 WSW, FL US",27.57264,-82.1393,10/8/2016,,
"DESTIN FORT WALTON BEACH AIRPORT, FL US",30.39333,-86.46738,10/8/2016,12.75,17
"SANBORN FLORIDA, FL US",30.23,-84.68,10/8/2016,,
"DEERFIELD BEACH 2.5 ESE, FL US",26.303831,-80.081289,10/8/2016,,
