NAME,LATITUDE,LONGITUDE,DATE,AWND,WSF2,HurricaneName
"EAST PALATKA 3.5 NNW, FL US",29.696167,-81.626432,9/11/2017,,,irma
"BROOKSVILLE 5.5 SE, FL US",28.508178,-82.319718,9/11/2017,,,irma
"CRESCENT CITY 8.6 WSW, FL US",29.39962,-81.65219,9/11/2017,,,irma
"FLORAHOME 4.1 NNE, FL US",29.783161,-81.848668,9/11/2017,,,irma
"ORANGE PARK 4.1 WSW, FL US",30.144849,-81.766778,9/11/2017,,,irma
"HIGH POINT 0.2 E, FL US",28.547031,-82.523102,9/11/2017,,,irma
"ABERDEEN 4.2 NNW, FL US",26.607032,-80.172049,9/11/2017,,,irma
"SUNSET 2.4 SW, FL US",25.683459,-80.381546,9/11/2017,,,irma
"SUN VALLEY 0.8 SW, FL US",26.518,-80.145,9/11/2017,,,irma
"NORTH PORT 3.6 ESE, FL US",27.03619,-82.13814,9/11/2017,,,irma
"NAVARRE 2.1 WNW, FL US",30.408899,-86.897846,9/11/2017,,,irma
"GULF BREEZE 7.2 ENE, FL US",30.39767647,-87.05970764,9/11/2017,,,irma
"SATSUMA 0.2 WSW, FL US",29.5516586,-81.6578598,9/11/2017,,,irma
"INTERLACHEN 10.4 NNE, FL US",29.75871,-81.83854,9/11/2017,,,irma
"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183,9/11/2017,,,irma
"SEBRING 23 SSE, FL US",27.1526,-81.3689,9/11/2017,,,irma
"FLEMING ISLAND 2.2 S, FL US",30.06164,-81.71337,9/11/2017,,,irma
"ORANGE PARK 2.5 WSW, FL US",30.15172,-81.742435,9/11/2017,,,irma
"KEYSTONE HEIGHTS 10.0 NE, FL US",29.8641589,-81.8978604,9/11/2017,,,irma
"ABERDEEN 3.7 WNW, FL US",26.575478,-80.202553,9/11/2017,,,irma
"TITUSVILLE 7 E, FL US",28.6159,-80.6929,9/11/2017,,,irma
"APOPKA 2.9 E, FL US",28.6848,-81.4659,9/11/2017,,,irma
"UNION PARK 3.9 E, FL US",28.5598826,-81.17177457,9/11/2017,,,irma
"ST. AUGUSTINE 12.2 WNW, FL US",29.944067,-81.5061,9/11/2017,,,irma
"ROYAL PALM BEACH 5.0 W, FL US",26.714038,-80.30703,9/11/2017,,,irma
"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",30.49529,-81.69374,9/11/2017,28.19,59.1,irma
"LANTANA 0.3 E, FL US",26.58380249,-80.05063148,9/11/2017,,,irma
"WELLINGTON 0.7 SE, FL US",26.65101242,-80.24752045,9/11/2017,,,irma
"CRESTVIEW FAA AP, FL US",30.77715,-86.51938,9/11/2017,14.76,25.1,irma
"ORLANDO 4.9 N, FL US",28.57430077,-81.38513947,9/11/2017,,,irma
"ORLANDO 4.8 NNW, FL US",28.57224846,-81.39583588,9/11/2017,,,irma
"ORANGE 11.2 NE, FL US",28.587995,-81.106032,9/11/2017,,,irma
"LISBON, FL US",28.8728,-81.7844,9/11/2017,,,irma
"MARIANNA MUNICIPAL AIRPORT, FL US",30.83696,-85.18352,9/11/2017,21.03,33.1,irma
"PENSACOLA REGIONAL AIRPORT, FL US",30.47612,-87.18575,9/11/2017,17.22,28.0,irma
"UNION PARK 1.1 E, FL US",28.562445,-81.218461,9/11/2017,,,irma
"WAUCHULA, FL US",27.5477,-81.7994,9/11/2017,,,irma
"CITRUS PARK 1.3 ENE, FL US",28.08232,-82.549328,9/11/2017,,,irma
"VALRICO 1.1 SE, FL US",27.929363,-82.228964,9/11/2017,,,irma
"VALRICO 2.2 SE, FL US",27.9125,-82.2261,9/11/2017,,,irma
"MOUNT PLYMOUTH 1 SSW, FL US",28.7991,-81.5373,9/11/2017,,,irma
"UNION PARK 2.9 SSE, FL US",28.522274,-81.225459,9/11/2017,,,irma
"ST. AUGUSTINE SOUTH 2.1 SSW, FL US",29.81285,-81.331895,9/11/2017,,,irma
"JUPITER 2.0 SW, FL US",26.901957,-80.124571,9/11/2017,,,irma
"TAMPA 5.1 S, FL US",27.885885,-82.489524,9/11/2017,,,irma
"SUN CITY CENTER 1.0 NE, FL US",27.7305,-82.3384,9/11/2017,,,irma
